curie	label	envo_native	obsolete	no_comparison_enum	ancestors_in_enum_count	descendants_in_enum_count	abp	env_sys	biome	terrestrial_biome	aquatic_biome	env_mat	soil	liquid water	water ice	human_construction	building	building_part	goldterms_mappings	nmdc_scoped_count	gold_hybrid_count	ncbi_scoped_count
ENVO:00000104	undersea feature	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			17.0
FOODON:00001132	swine food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
FOODON:00001285	goose meat food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:01001176	environment associated with an aquatic invertebrate	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False			8.0
ENVO:00002119	alkaline hot spring	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01000557	liquefied natural gas	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002612		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
PATO:0001456	anaerobic	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			768.0
NCBITaxon:6447	Mollusca	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00005802	bulk soil	True	False	False	0	0	True	False	False	False	False	True	True	False	False	False	False	False	False			
ENVO:01000112	polymetallic nodule	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002151	obsolete ocean water	True	True	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1488.0
ENVO:01000992	shower fixture	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			19.0
ENVO:01001397	ultisol	True	False	False	0	0	True	False	False	False	False	True	True	False	False	False	False	False	False			
ENVO:01000381	continental temperate	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00002474		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002204	anthropogenic contamination feature	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
FOODON:00001178	honey food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002265	obsolete agricultural waste	True	True	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
FOODON:00001147	plant root food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:03000088	methane-laden permafrost	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002429		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:2000003	agricultural wastewater treatment plant	True	False	False	0	0	True	False	False	False	False	False	False	False	False	True	True	False	False			15.0
ENVO:00002588		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002811		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
FOODON:00001613	apple vinegar food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002310		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002304		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002401		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000332	doline	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			2.0
FOODON:00001292	oyster food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002499		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
FOODON:00001635	bean food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:03501370	stagnant water	True	False	False	0	0	False	False	False	False	False	True	False	True	False	False	False	False	False			27.0
ENVO:00002495		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000334	syngenetic karst	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			2.0
ENVO:03000063	new ice	True	False	False	0	0	False	False	False	False	False	True	False	False	True	False	False	False	False			60.0
FOODON:00002787	vetch food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002105		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002732		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01001060	single strain cell culture	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00000004	administrative region	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002663		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000337	obsolete orange juice	True	True	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			2.0
ENVO:00000105	lake surface	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			238.0
ENVO:00002780		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:02000035	oronasal secretion material	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:01000846	water ice crystal	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00000377	artificial lake	True	False	False	0	0	True	False	False	False	False	False	False	False	False	True	False	False	False			1.0
FOODON:03460231	chocolate or cocoa	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002485		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000242	desert scrubland	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00000423	river island	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00002518		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000524	abandoned watercourse	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00002254	vertisol	True	False	False	0	0	True	False	False	False	False	True	True	False	False	False	False	False	False			
ENVO:00002457		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
FOODON:03400650	02  vegetables (ccpr)	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00000555	check dam	True	False	False	0	0	True	False	False	False	False	False	False	False	False	True	False	False	False			1.0
ENVO:02000031	breast milk material	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002669		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000536	moatan	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
FOODON:00001878	frozen dairy dessert	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
FOODON:00001099	apple beverage	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00000362	marine park area	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			2.0
ENVO:2017081503		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002315		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
FOODON:00001097	fermented sugar cane beverage	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00005768	orchid soil	True	False	False	0	0	True	False	False	False	False	True	True	False	False	False	False	False	False			
ENVO:00002406		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000114	boulder sediment	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002504		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000209	marine photic zone	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			47.0
FOODON:00001221	sausage (raw, smoked)	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:01000173	anoxic water	True	False	False	0	0	False	False	False	False	False	True	False	True	False	False	False	False	True		27.0	11.0
ENVO:03501302	cork	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00000330	stalagmite	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			2.0
FOODON:00001288	cantaloupe fruit food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
FOODON:00001017	commercial yogurt	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00000517	lost stream	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00000367	IUCN national park	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00002414		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002664		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:06105274	sandy loam	True	False	False	0	0	True	False	False	False	False	True	True	False	False	False	False	False	False			
ENVO:00002055	sandstone	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			1.0
ENVO:00002984	petroleum	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			99.0
ENVO:00002511		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
CHEBI:15022	electron donor	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			6.0
ENVO:0007		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			3.0
ENVO:00000266	pasture	True	False	False	0	0	True	True	False	False	False	False	False	False	False	False	False	False	False			3.0
ENVO:01000797	gaseous environmental material	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:01001284	barium dust	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:02000032	vitreous humor material	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002362		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002702		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002678		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002560		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002212	thermophilic granular sludge	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			2.0
ENVO:00000099	artificial island	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			4.0
ENVO:00002515		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000073	building	True	False	False	0	0	True	False	False	False	False	False	False	False	False	True	True	False	False			2.0
ENVO:01000312	culturing environment	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002424		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01001117	poultry manure	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			3.0
FOODON:00001277	orange juice (unpasteurized)	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002148	coarse beach sand	True	False	False	0	0	True	False	False	False	False	True	False	False	False	False	False	False	False			
CHEBI:26020	phosphate	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			4.0
ENVO:00000317	tidal pool	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			2.0
ENVO:01000551	paraffin oil	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002625		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
FOODON:00001118	cattle dairy food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
FOODON:00001002	food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			45.0
ENVO:01001560	colloidal suspension	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:01000390	temperate mixed needleleaf forest	True	False	False	0	0	True	True	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01000392	tropical upper montane forest	True	False	False	0	0	True	True	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00002662		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00003030	silage	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			108.0
ENVO:01000879	rainstorm	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			187.0
ENVO:00002281		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
FOODON:00001062	fermented millet food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00000428	biome	True	False	False	0	0	True	True	True	False	False	False	False	False	False	False	False	False	False			40.0
ENVO:03000045	brine rejection from seawater	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			9.0
OBI:0100026	organism	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			12.0
ENVO:00000499	trough	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
FOODON:00001049	pork chop food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00000408	volcanic fissure	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00003884	farmyard manure	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002172	obsolete liver paste	True	True	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00002719		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000391	land bridge	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00002760		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:03510070	toxic waste	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002520		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000481	silica-based glass	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
FOODON:00002645	food product by process	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:03510029	primer (paint)	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:01000047	mediterranean sea biome	True	False	False	0	0	True	True	True	False	True	False	False	False	False	False	False	False	False			51.0
ENVO:00000432	monadnock	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00000509	marine terrace	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00000392	ice tongue	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00000453	liman	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01000118	sandy sediment	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002755		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000271	chott	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			2.0
FOODON:03400155	fruit butter, jelly, preserve or related product (us cfr)	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002389		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002447		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002377		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002616		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002426		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:02000127	coal ash	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
FOODON:00002151	plant seed based bakery food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:03600010	membrane bioreactor	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			14.0
ENVO:00000466	obsolete marine hydrographic feature	True	True	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01001267	stormwater	True	False	False	0	0	False	False	False	False	False	True	False	True	False	False	False	False	True		7.0	62.0
ENVO:00002677		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00003071	grass silage	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:01000924	plumbing drain	True	False	False	0	0	True	False	False	False	False	False	False	False	False	True	False	False	False			24.0
FOODON:00001134	bovine meat food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002615		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002462		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000314	high osmolarity environment	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False			
ENVO:0000042		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			69.0
ENVO:00002672		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000077	agricultural ecosystem	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False			9.0
ENVO:01000329	cypress dome	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False			1.0
FOODON:00001015	plant food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00005797	lake bottom mud	True	False	False	0	0	True	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00005799	rocky sand	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:03510023	shellac	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
UBERON:0001088	urine	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			138.0
ENVO:00000213	marine mesopelagic zone	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			19.0
ENVO:2000007	biochar	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			5.0
ENVO:00002005	air	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			2.0
ENVO:061052111		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			38.0
ENVO:00002408		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
FOODON:00001229	processed cheese food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002649		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002282		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
FOODON:00001189	oat food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
FOODON:03400361	agency food product type	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:01000441	andesite	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:01001234	recalcitrant kerogen	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:01001231	kerogen	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002399		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000243	freshwater wetland ecosystem	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False			2.0
ENVO:00002192	poultry litter	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			1.0
ENVO:02000123	paint	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00000887	large river biome	True	False	False	0	0	True	True	True	False	True	False	False	False	False	False	False	False	False			33.0
UBERON:0001555	digestive tract	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			2.0
ENVO:00002431		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002565		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
FOODON:00001055	sea water fish food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002527		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002562		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:2017111509		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000449	drinking water reservoir	True	False	False	0	0	True	False	False	False	False	False	False	False	False	True	False	False	False			1.0
ENVO:01000235	ultramafic lava	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002661		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002333		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002138	beach sand	True	False	False	0	0	True	False	False	False	False	True	False	False	False	False	False	False	False			1.0
ENVO:00002309		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002308		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000421	wave-cut platform	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00000241	tidal mudflat	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False			6.0
ENVO:00002711		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
FOODON:00002157	plant sweetener	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002126	aerobic bioreactor	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			16.0
ENVO:00000233	swamp ecosystem	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False			6.0
FOODON:00002423	agave food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:03510065	colorant fluid	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002162	obsolete fermenting sugar cane juice	True	True	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			2.0
FOODON:00001154	citrullus lanatus fruit food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002577		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00010488		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00000511	blanket bog	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False			1.0
CHEBI:3311	calcium carbonate	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			8.0
ENVO:00002592		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000115	cobble sediment	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
FOODON:00001114	zebra dairy food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002127	stream sediment	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			120.0
FOODON:03400209	fruit jelly (us cfr)	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:03501300	manure	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			69.0
ENVO:00002807		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:02000023	bile material	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002368		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002713		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00003323	tannery	True	False	False	0	0	True	False	False	False	False	False	False	False	False	True	True	False	False			1.0
FOODON:00001222	sausage (raw)	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002121	alkaline salt lake	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000001	mud	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:2018051504		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00005788	rubber plantation soil	True	False	False	0	0	True	False	False	False	False	True	True	False	False	False	False	False	False			
ENVO:03510016	tragacanth	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00003086	ethanol enriched soil	True	False	False	0	0	True	False	False	False	False	True	True	False	False	False	False	False	False			
ENVO:01000537	atmospheric ozone	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002291		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000598	freshwater spring	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			265.0
ENVO:2017111501		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002361		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01001315	estuarine open water surface layer	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			572.0
ENVO:00002742		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002400		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000012	hydrographic feature	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000351	volcanic arc	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			2.0
ENVO:01000350	autoclaved sand	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			1.0
ENVO:00002549		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
FOODON:00001245	tea beverage (liquid)	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
FOODON:00001127	cow milk cheese	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
FOODON:00001141	wheat food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002115	petroleum enriched sediment	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002034	biofilm	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	True			3145.0
ENVO:00002343		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000535	weir	True	False	False	0	0	True	False	False	False	False	False	False	False	False	True	False	False	False			1.0
ENVO:01001273	liquid layer	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00000361	site of special scientific interest	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			2.0
ENVO:00002548		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
FOODON:00001124	caprine cheese food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002145	chromate contaminated soil	True	False	False	0	0	True	False	False	False	False	True	True	False	False	False	False	False	False			
ENVO:01001393	Bathymodiolus gill tissue material	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002609		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:2017111511		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:02000131	flue gas desulfurization material	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:01001088	aerosolised liquids	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
FOODON:00002146	plant product dressing	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
