curie	label	envo_native	obsolete	EnvLocalSoilEnum_10_7	ancestors_in_enum_count	descendants_in_enum_count	abp	env_sys	biome	terrestrial_biome	aquatic_biome	env_mat	soil	liquid water	water ice	human_construction	building	building_part	goldterms_mappings	nmdc_scoped_count	gold_hybrid_count	ncbi_scoped_count
ENVO:01000926	knackery	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	True	False	False			
ENVO:0000446		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			3.0
ENVO:03501246	footbridge	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	False	False			
ENVO:00002320		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01000884	area of developed space with low usage intensity	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000176	elevated landform	True	False	True	4	15	True	False	False	False	False	False	False	False	False	False	False	False	False			239.0
ENVO:00002273	fluvisol	True	False	False	1	0	True	False	False	False	False	True	True	False	False	False	False	False	False			1.0
ENVO:00006026		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01001277	asphalt road	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	False	False			
ENVO:00002262	clay soil	True	False	False	1	0	True	False	False	False	False	True	True	False	False	False	False	False	False			63.0
ENVO:00006044		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:03501278	skyscraper	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	True	False	False			
ENVO:01001896	radioactive spring	True	False	False	5	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000405	obsolete submarine volcano	True	True	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:029		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:03501163	nutrition and dietetics unit facility	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	False	False			
ENVO:01000045	epeiric sea biome	True	False	False	1	0	True	True	True	False	True	False	False	False	False	False	False	False	False			
PATO:0000309	young	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			3.0
ENVO:00005929		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01000965	constructed swimming pool	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	False	False			
ENVO:00000256	floodway	True	False	False	5	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002294		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01000047	mediterranean sea biome	True	False	False	1	0	True	True	True	False	True	False	False	False	False	False	False	False	False			
ENVO:00000097	desert area	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			98.0
ENVO:00000237	hydromorphic/phreatic dambo	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000433	needleleaf forest	True	False	False	1	0	True	True	False	False	False	False	False	False	False	False	False	False	False			27.0
ENVO:00000358	area of protected biodiversity	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			30.0
ENVO:00002141	leachate	True	False	False	0	0	False	False	False	False	False	True	False	True	False	False	False	False	False			2.0
ENVO:00000566	winter sports facility	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	False	False			
ENVO:00005954		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:03600012	oil pipeline network	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	False	False			
ENVO:00006088		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01001554	surface layer of a water body	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000142	stream bank	True	False	False	5	0	True	False	False	False	False	False	False	False	False	False	False	False	False			44.0
ENVO:00002214	power plant	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	True	False	False			1.0
ENVO:0000434		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			3.0
ENVO:00000477	mount	True	False	True	5	4	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:0000575		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:06105119	weathering	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			29.0
ENVO:01001397	ultisol	True	False	False	1	0	True	False	False	False	False	True	True	False	False	False	False	False	False			627.0
ENVO:2000039	gas power station	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	True	False	False			
ENVO:02500038	soil pollution	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			153.0
ENVO:00000189	peat swamp	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False			16.0
ENVO:00005895		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00000254	till plain	True	False	False	5	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00006069		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
PATO:0002269	accumulation	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			313.0
ENVO:0000495		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			2.0
ENVO:00002053	limestone	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			3.0
ENVO:01001797	tropical mixed forest	True	False	False	1	0	True	True	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002993	obsolete Tropical humid forests	True	True	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01000062	marine benthic storm	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:03501272	mosque	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	True	False	False			
ENVO:00005830		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:03600044	organic farm	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False			10.0
ENVO:00000368	ephemeral island	True	False	False	2	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000180	mound	True	False	False	5	0	True	False	False	False	False	False	False	False	False	False	False	False	False			203.0
ENVO:01000412	circalittoral zone	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000066	man-made tunnel	True	False	False	5	0	True	False	False	False	False	False	False	False	False	False	False	False	False			39.0
ENVO:00002148	coarse beach sand	True	False	False	1	0	True	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:01000411	infralittoral zone	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000891	large freshwater lake biome	True	False	False	1	0	True	True	True	False	True	False	False	False	False	False	False	False	False			
ENVO:00002019	brackish water	True	False	False	0	0	False	False	False	False	False	True	False	True	False	False	False	False	False			17.0
ENVO:03600062	fountain	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	False	False			
ENVO:00000373	obsolete geothermal field	True	True	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01001432	forestry	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			2.0
ENVO:00000386	river mouth	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			10.0
ENVO:01000219	anthropogenic terrestrial biome	True	False	False	1	0	True	True	True	True	False	False	False	False	False	False	False	False	False	83.0		15.0
ENVO:01000393	tropical lower montane forest	True	False	False	1	0	True	True	False	False	False	False	False	False	False	False	False	False	False			3.0
ENVO:01000942	continental subsurface zone	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000762	sparsely populated settlement	True	False	False	1	0	True	True	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000283	ridge	True	False	True	5	1	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:03501128	conference room	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	True	False			
ENVO:0000481		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			3.0
ENVO:00000471	flood control dam	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	False	False			1.0
ENVO:00002264	waste material	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			6.0
ENVO:01000947	ecotone	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False			12.0
ENVO:01000034	oceanic sea surface microlayer biome	True	False	False	1	0	True	True	True	False	True	False	False	False	False	False	False	False	False			
ENVO:1000745	drought	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:0000499		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			2.0
ENVO:01001078	weather	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			12.0
ENVO:00000120	oil palm plantation	True	False	False	1	0	True	True	False	False	False	False	False	False	False	False	False	False	False	6.0		930.0
ENVO:01000398	temperate freshwater swamp forest	True	False	False	1	0	True	True	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000236	basalt	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			2.0
ENVO:00000020	lake	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			349.0
PATO:0001455	aerobic	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			92.0
ENVO:00000134	permafrost	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	True		629.0	549.0
ENVO:01001534	tabular iceberg	True	False	False	2	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002266	chicken breeding waste material	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			1.0
ENVO:00005892		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01001519	area of pack ice	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000519	latrine	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			27.0
ENVO:01001453	terrestrial mountain	True	False	False	6	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:03500010	shady environment	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01000491	glass building floor	True	False	False	2	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:0000572		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			2.0
ENVO:01001004	groundwater	True	False	False	0	0	False	False	False	False	False	True	False	True	False	False	False	False	False			12.0
ENVO:00006087		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00006089		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01001002	animal-associated environment	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:0000559		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			2.0
ENVO:00000039	fjord	True	False	False	4	0	True	False	False	False	False	False	False	False	False	False	False	False	False			4.0
ENVO:00002278		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00002282		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00005834		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01001507	floating ice calf	True	False	False	2	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002222	food shop	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	True	False	False			1.0
ENVO:03000141	snow layer	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			72.0
CHEBI:33287	fertilizer	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			649.0
ENVO:01000739	habitat	True	False	False	1	0	True	True	False	False	False	False	False	False	False	False	False	False	False			818.0
ENVO:00000426	ocean floor	True	False	False	2	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00005873		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00000360	area of national forest	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			131.0
ENVO:03520003	cloud part	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:03501277	orangery	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	True	False	False			
ENVO:00000012	hydrographic feature	True	False	True	3	6	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00005760	burned soil	True	False	False	1	0	True	False	False	False	False	True	True	False	False	False	False	False	False			252.0
ENVO:01000033	oceanic pelagic zone biome	True	False	False	1	0	True	True	True	False	True	False	False	False	False	False	False	False	False			
ENVO:03501250	swing bridge	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	False	False			
ENVO:03501171	pharmacy unit facility	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	False	False			
ENVO:00000140	drainage ditch	True	False	False	7	0	True	False	False	False	False	False	False	False	False	True	False	False	False			89.0
ENVO:00005877		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01000894	area of emergent herbaceous wetland	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False	45.0		
ENVO:01000064	marine downwelling	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002169	coal mine	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	False	False			46.0
ENVO:00005815		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01044		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000443	flood control reservoir	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	False	False			2.0
ENVO:00002229	arenosol	True	False	False	1	0	True	False	False	False	False	True	True	False	False	False	False	False	False			36.0
ENVO:00000064	road	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	False	False			18.0
ENVO:01000598	freshwater spring	True	False	False	5	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00005758	alluvial swamp soil	True	False	False	1	0	True	False	False	False	False	True	True	False	False	False	False	False	False			1.0
ENVO:01000673	shear fracture	True	False	False	3	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01001460	mid-elevation mountain	True	False	False	6	0	True	False	False	False	False	False	False	False	False	False	False	False	False			273.0
ENVO:03501296	cheese processing plant	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	True	False	False			
ENVO:00000059	underground river	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:03600033	residential backyard	True	False	True	5	1	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00005774	peat soil	True	False	False	1	0	True	False	False	False	False	True	True	False	False	False	False	False	True		874.0	1296.0
ENVO:00000521	rockfall	True	False	False	4	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
BFO:0000029	site	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1883.0
ENVO:01000220	tropical woodland biome	True	False	False	1	0	True	True	True	True	False	False	False	False	False	False	False	False	False			125.0
ENVO:01000331	cypress swamp	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False			15.0
ENVO:00000425		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000444	woodland clearing	True	False	True	3	1	True	False	False	False	False	False	False	False	False	False	False	False	False	4.0		234.0
ENVO:00002253	umbrisol	True	False	False	1	0	True	False	False	False	False	True	True	False	False	False	False	False	False			1.0
ENVO:00002055	sandstone	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			2.0
ENVO:01001182	tended pasturable land	True	False	False	2	0	True	False	False	False	False	False	False	False	False	False	False	False	False			162.0
ENVO:00002325		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:0000494		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			2.0
ENVO:00002329		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00005899		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
CHEBI:25555	nitrogen atom	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			64.0
ENVO:00002132	metalimnion	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000114	agricultural field	True	False	True	3	1	True	False	False	False	False	False	False	False	False	False	False	False	False	12.0		13435.0
ENVO:0000547		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			2.0
ENVO:01001886	landform	True	False	True	3	63	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002011	fresh water	True	False	False	0	0	False	False	False	False	False	True	False	True	False	False	False	False	False			379.0
ENVO:02000003	pockmark field	True	False	False	2	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01001805	temperate forest	True	False	False	1	0	True	True	False	False	False	False	False	False	False	False	False	False	False			879.0
ENVO:00000182	plateau	True	False	True	6	1	True	False	False	False	False	False	False	False	False	False	False	False	False	4.0		542.0
ENVO:00002150	coastal sea water	True	False	False	0	0	False	False	False	False	False	True	False	True	False	False	False	False	False			1.0
ENVO:01001227	aquatic natural environment	True	False	False	1	0	True	True	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00003081	metal contaminated soil	True	False	False	1	0	True	False	False	False	False	True	True	False	False	False	False	False	False			66.0
ENVO:01001518	drifting sea ice mass	True	False	False	2	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:0000477		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			3.0
ENVO:00005901		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00006121		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00002304		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
PATO:0002352	herbaceous	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			66.0
ENVO:048		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000280	ecozone	True	False	False	1	0	True	True	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000162	organ	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			190.0
ENVO:0000544		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			2.0
OBI:0000967	container	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			6.0
ENVO:00003089	testosterone enriched soil	True	False	False	1	0	True	False	False	False	False	True	True	False	False	False	False	False	False			
ENVO:01000295	marine layer	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000787	wildfire	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			117.0
ENVO:00000200	periglacial lake	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000036	oceanic mesopelagic zone biome	True	False	False	1	0	True	True	True	False	True	False	False	False	False	False	False	False	False			
ENVO:00000480	peak	True	False	True	4	1	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
PATO:0045091	north	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			2.0
ENVO:01000910	soil biocrust	True	False	False	2	0	True	False	False	False	False	False	False	False	False	False	False	False	True		83.0	240.0
ENVO:01000311	cultivated environment	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False			544.0
ENVO:01001423	cirrostratus fibratus cloud	True	False	False	2	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01001222	commercial building	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	True	False	False			
ENVO:00000888	large river headwater biome	True	False	False	1	0	True	True	True	False	True	False	False	False	False	False	False	False	False			
ENVO:03501140	chaplaincy unit facility	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	False	False			
ENVO:00000488	glacial lake	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
PATO:0000610	open	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			22.0
ENVO:00005756	lawn soil	True	False	False	1	0	True	False	False	False	False	True	True	False	False	False	False	False	False			7.0
ENVO:00005772	orchard soil	True	False	False	1	0	True	False	False	False	False	True	True	False	False	False	False	False	True		141.0	10.0
ENVO:015		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000025	reservoir	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	False	False			14.0
ENVO:00000414	natural arch	True	False	False	4	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:03501138	anaesthetics unit facility	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	False	False			
ENVO:00000281	fault escarpment	True	False	False	4	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:03501294	preprocessing plant	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	True	False	False			
ENVO:01000194	montane grassland biome	True	False	False	1	0	True	True	True	True	False	False	False	False	False	False	False	False	False			241.0
ENVO:00002234	acrisol	True	False	False	1	0	True	False	False	False	False	True	True	False	False	False	False	False	False			1.0
ENVO:00000007	third-order administrative region	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002220	obsolete cheese spoilage	True	True	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01001304	oasis	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			2.0
ENVO:01000891	area of pastureland or hayfields	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False	169.0		493.0
ENVO:01001552	flaw lead	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000424	lake island	True	False	False	2	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000525	canalized stream	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:045		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:0000443		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			3.0
ENVO:00005780	greenhouse soil	True	False	False	1	0	True	False	False	False	False	True	True	False	False	False	False	False	False			284.0
ENVO:00005743	roadside soil	True	False	False	1	0	True	False	False	False	False	True	True	False	False	False	False	False	False			16.0
ENVO:00002293		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:0000573		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			2.0
ENVO:00005958		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00005807		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00002450	ocean basin	True	False	False	4	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000287	polymictic lake	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01001325	estuarine tidal riverine coastal lower water column	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002316		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01001471	atmospheric observatory system	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00005921		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01001834	subpolar biome	True	False	False	1	0	True	True	True	False	False	False	False	False	False	False	False	False	False			97.0
ENVO:01000712	riverine flood	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:0000431		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			3.0
ENVO:01000963	diatomite particle	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00000057	mangrove swamp	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False			457.0
ENVO:00002296		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00003092	salicylate enriched soil	True	False	False	1	0	True	False	False	False	False	True	True	False	False	False	False	False	False			
ENVO:01001440	coal mining	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			24.0
ENVO:01001493	satellite imaging of a planet	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000088	sea cliff	True	False	False	5	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000015	ocean	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			18.0
ENVO:01000420	building part	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	True	False			
ENVO:028		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
UBERON:0001988	feces	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			134.0
ENVO:03600080	industrial park	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	False	False			
ENVO:01000104	eastern boundary current	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000754	fumarole-derived ice tower	True	False	False	5	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000125	marine littoral zone	True	False	False	1	0	True	True	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01001246	agricultural process	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1672.0
ENVO:01000078	marine nutricline	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000530	apron	True	False	False	4	0	True	False	False	False	False	False	False	False	False	False	False	False	False			180.0
ENVO:03501194	long-term care facility	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	True	False	False			
ENVO:01000320	marine environment	True	False	False	1	0	True	True	False	False	False	False	False	False	False	False	False	False	False			
ENVO:03000118	atmosphere and water column exposed melt pond	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000887	area of sedge- and forb-dominated herbaceous vegetation	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False	123.0		
ENVO:00000446	terrestrial biome	True	False	False	1	0	True	True	True	True	False	False	False	False	False	False	False	False	True		11079.0	411.0
ENVO:00005898		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00000519	agricultural terrace	True	False	False	5	0	True	True	False	False	False	False	False	False	False	False	False	False	False			61.0
ENVO:09200012	temperature of soil	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			25.0
ENVO:00003086	ethanol enriched soil	True	False	False	1	0	True	False	False	False	False	True	True	False	False	False	False	False	False			
ENVO:01000933	residential building	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	True	False	False			
ENVO:00005855		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00002117	creosote contaminated soil	True	False	False	1	0	True	False	False	False	False	True	True	False	False	False	False	False	False			
ENVO:01001338	diurnal marine tidal flow zone	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000402	mud volcano	True	False	False	4	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00002195	pyritic acid mine drainage	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000636	liquid planetary surface	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000242	lacustrine mudflat	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002306		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
