curie	label	envo_native	obsolete	no_comparison_enum	ancestors_in_enum_count	descendants_in_enum_count	abp	env_sys	biome	terrestrial_biome	aquatic_biome	env_mat	goldterms_mappings	nmdc_scoped_count	gold_hybrid_count	ncbi_scoped_count
ENVO:01000531	covered latrine	True	False	False	0	0	True	False	False	False	False	False	False			
PATO:0000165	time	False	False	False	0	0	False	False	False	False	False	False	False			48.0
ENVO:01000603	water truck	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:00002052	iron meteorite	True	False	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:00000481	pinnacle	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:01000510	sheet-iron building roof	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:01000311	cultivated environment	True	False	False	0	0	False	True	False	False	False	False	False			4.0
ENVO:01000691	avalanche	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000118	sandy sediment	True	False	False	0	0	False	False	False	False	False	True	False			1.0
ENVO:01000120	clay sediment	True	False	False	0	0	False	False	False	False	False	True	False			1.0
ENVO:2017081505		False	False	False	0	0	False	False	False	False	False	False	False			
ENVO:00000100	valley	True	False	False	0	0	True	False	False	False	False	False	False			63.0
ENVO:00002095		False	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000111	cosmogenous sediment	True	False	False	0	0	False	False	False	False	False	True	False			1.0
ENVO:01000278	pingo scar	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:01000409	freshwater littoral zone	True	False	False	0	0	True	True	False	False	False	False	False			
ENVO:06105015	biodegradation of plastic	True	False	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:01000186	polar desert biome	True	False	False	0	0	True	True	True	False	False	False	False			
ENVO:01000023	marine pelagic biome	True	False	False	0	0	True	True	True	False	True	False	False			1773.0
ENVO:01000287	polymictic lake	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:01000388	tropical semi-deciduous broadleaf forest	True	False	False	0	0	True	True	False	False	False	False	False			
ENVO:00002134	anaerobic stream sediment	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:01000560	charcoal	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:01000317	aquatic environment	True	False	False	0	0	False	True	False	False	False	False	False			296.0
ENVO:01000597	pressure lamp	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000672	geological joint	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:00000137	coastal inlet	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:01001045	oceanic subsurface zone	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:00002165	obsolete meat food product	True	True	False	0	0	False	False	False	False	False	False	False			
ENVO:01000184	subtropical desert biome	True	False	False	0	0	True	True	True	False	False	False	False			
ENVO:00002007	sediment	True	False	False	0	0	False	False	False	False	False	True	False			275.0
ENVO:01000505	salt dome	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:00002203	inorganically enriched sediment	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:01000528	dry toilet fixture	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000331	cypress swamp	True	False	False	0	0	False	True	False	False	False	False	False			
ENVO:2018051505		False	False	False	0	0	False	False	False	False	False	False	False			
ENVO:00000044	peatland	True	False	False	0	0	False	True	False	False	False	False	False			37.0
ENVO:01001049	non-saline sediment environment	True	False	False	0	0	False	True	False	False	False	False	False			1.0
ENVO:01000345	upper montane	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:00002207	self-heating coal mine waste material	True	False	False	0	0	True	False	False	False	False	True	False			
ENVO:00002103		False	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000403	tropical mangrove	True	False	False	0	0	True	True	False	False	False	False	False			
ENVO:01000817	biosphere	True	False	False	0	0	True	False	False	False	False	False	False			22.0
ENVO:01000479	lime plaster	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:00000240	saline wetland	True	False	False	0	0	False	True	False	False	False	False	False			1.0
ENVO:00002272	waste treatment plant	True	False	False	0	0	True	False	False	False	False	False	False			412.0
ENVO:01000087	tidal mixing front	True	False	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:01000358	acidic water	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:02000091	coal	True	False	False	0	0	False	False	False	False	False	True	False			11.0
ENVO:01000501	burnt brick	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:00002227	obsolete saline water habitat	True	True	False	0	0	False	False	False	False	False	False	False			
ENVO:00000367	IUCN national park	True	False	False	0	0	False	False	False	False	False	False	False			185.0
ENVO:00002127	stream sediment	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:01000633	ecosystem-wide aerobic respiration	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000059	sea grass bed	True	False	False	0	0	True	False	False	False	False	False	False			22.0
ENVO:00000032	bay	True	False	False	0	0	True	False	False	False	False	False	False			8.0
ENVO:03600063	tube well	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:00002215	geothermal power plant	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:01000520	latrine slab	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:00002102		False	False	False	0	0	False	False	False	False	False	False	False			
CHEBI:16136	hydrogen sulfide	False	False	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:01000044	obsolete marine pelagic feature	True	True	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:01000239	oak woodland	True	False	False	0	0	True	True	False	False	False	False	False			
ENVO:01000030	marine hydrothermal vent biome	True	False	False	0	0	True	True	True	False	True	False	False			68.0
ENVO:00000098	island	True	False	False	0	0	True	False	False	False	False	False	False			7.0
ENVO:01000181	mangrove biome	True	False	False	0	0	True	True	True	True	False	False	False			133.0
ENVO:00002092		False	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000569	dead flame paraffin lantern	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000607	animal-drawn cart	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:00000447	marine biome	True	False	False	0	0	True	True	True	False	True	False	True		24436.0	18592.0
ENVO:00002163	obsolete fermenting Elaeis Palm sap	True	True	False	0	0	False	False	False	False	False	False	False			
ENVO:01001222	commercial building	True	False	False	0	0	True	False	False	False	False	False	False			233.0
ENVO:00002137	brackish estuary	True	False	False	0	0	True	False	False	False	False	False	False			21.0
ENVO:01000558	liquefied hydrocarbon gas	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:03501254	water tank	True	False	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:00002151	obsolete ocean water	True	True	False	0	0	False	False	False	False	False	False	False			
ENVO:01000561	paraffin lamp	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:00000469	research facility	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:00000430	dirt cone	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:2018051512		False	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000254	environmental system	True	False	False	0	0	False	True	False	False	False	False	False			832.0
PATO:0045091	north	False	False	False	0	0	False	False	False	False	False	False	False			2331.0
ENVO:01000390	temperate mixed needleleaf forest	True	False	False	0	0	True	True	False	False	False	False	False			132.0
ENVO:01000550	composting toilet	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000514	tile	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000448	mixed grassland	True	False	False	0	0	True	True	False	False	False	False	False			
ENVO:00002217	obsolete cabbage product	True	True	False	0	0	False	False	False	False	False	False	False			
ENVO:00000232	fen	True	False	False	0	0	False	True	False	False	False	False	True		65.0	
ENVO:01000379	highland subtropical	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000386	temperate deciduous needleleaf forest	True	False	False	0	0	True	True	False	False	False	False	False			
ENVO:01000217	mediterranean shrubland biome	True	False	False	0	0	True	True	True	True	False	False	False			
ENVO:01000557	liquefied natural gas	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:00001996	mine drainage	True	False	False	0	0	True	False	False	False	False	False	False			567.0
ENVO:01000075	marine thermocline	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:00000296	rice field	True	False	False	0	0	True	True	False	False	False	False	False			666.0
ENVO:00002043	wastewater treatment plant	True	False	False	0	0	True	False	False	False	False	False	False			5463.0
ENVO:2017111505		False	False	False	0	0	False	False	False	False	False	False	False			
ENVO:00002218	obsolete commercial yogurt	True	True	False	0	0	False	False	False	False	False	False	False			
ENVO:01000371	agricultural waste material	True	False	False	0	0	False	False	False	False	False	True	False			
CHEBI:16482	naphthalene	False	False	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:01000496	straw exterior wall	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:00002011	fresh water	True	False	False	0	0	False	False	False	False	False	True	False			11144.0
ENVO:01000188	tropical savanna biome	True	False	False	0	0	True	True	True	True	False	False	False			3.0
ENVO:01000414	young plant	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000578	cassette player	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01001567	protected area	True	False	False	0	0	False	False	False	False	False	False	False			5.0
ENVO:01000695	mudslide	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:2017081508		False	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000376	tropical marine semi-evergreen forest	True	False	False	0	0	True	True	False	False	False	False	False			
ENVO:0010003	agricultural environmental material	True	False	False	0	0	False	False	False	False	False	True	False			3.0
ENVO:01000342	montane	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000377	humid subtropical	True	False	False	0	0	False	False	False	False	False	False	False			5.0
ENVO:01000722	meltwater	True	False	False	0	0	False	False	False	False	False	True	False			3.0
ENVO:01000274	slate	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:01000199	mediterranean forest biome	True	False	False	0	0	True	True	True	True	False	False	False			18.0
ENVO:01000620	mesocosm	True	False	False	0	0	False	False	False	False	False	False	False			770.0
ENVO:00002175	obsolete processed meat product	True	True	False	0	0	False	False	False	False	False	False	False			
ENVO:01000169	indeterminate root nodule active meristem	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000309	cold environment	True	False	False	0	0	False	True	False	False	False	False	False			
ENVO:01001870	gas well	True	False	False	0	0	True	False	False	False	False	False	False			8.0
ENVO:01000057	marine algal bloom	True	False	False	0	0	True	False	False	False	False	False	False			383.0
ENVO:01000654	undersea trough	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:00002026	obsolete cold temperature habitat	True	True	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:01000		False	False	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:01001805	temperate forest	True	False	False	0	0	True	True	False	False	False	False	False			1.0
ENVO:01001791	mediterranean forest	True	False	False	0	0	True	True	False	False	False	False	False			14.0
ENVO:01000872	ballast water	True	False	False	0	0	False	False	False	False	False	True	False			62.0
ENVO:01000626	drylot	True	False	False	0	0	False	True	False	False	False	False	False			
ENVO:00002158	ditch water	True	False	False	0	0	True	False	False	False	False	True	False			
ENVO:01000489	concrete building floor	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:00003065	distilled water	True	False	False	0	0	False	False	False	False	False	True	False			33.0
PATO:0001430	alkaline	False	False	False	0	0	False	False	False	False	False	False	False			48.0
ENVO:01000856	temperate marginal sea biome	True	False	False	0	0	True	True	True	False	True	False	False			143.0
ENVO:01000144	marine coral reef flat zone	True	False	False	0	0	True	False	False	False	False	False	False			9.0
ENVO:00002058	secondary sludge	True	False	False	0	0	False	False	False	False	False	True	False			1.0
PCO:1000004	microbial community	False	False	False	0	0	False	False	False	False	False	False	False			169.0
ENVO:0010001	anthropogenic environmental material	True	False	False	0	0	False	False	False	False	False	True	False			1130.0
ENVO:00000474	cut	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:01000471	ceiling	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:01000011	obsolete dairy product	True	True	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:00000431	drumlin field	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:00002228	pond water	True	False	False	0	0	True	False	False	False	False	True	False			131.0
ENVO:01000499	pole-reinforced mud exterior wall	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:01000133	hyperthermophilic sediment	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:01000648	magma	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:00000486	shoreline	True	False	False	0	0	False	False	False	False	False	False	False			3.0
ENVO:00000013	cave system	True	False	False	0	0	True	False	False	False	False	False	False			6.0
ENVO:00000294	fish farm	True	False	False	0	0	False	True	False	False	False	False	False			191.0
ENVO:00002077		False	False	False	0	0	False	False	False	False	False	False	False			
ENVO:06105042		False	False	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:01000606	cart	True	False	False	0	0	False	False	False	False	False	False	False			
NCBITaxon:1125	Microcystis	False	False	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:01001209	wetland ecosystem	True	False	False	0	0	False	True	False	False	False	False	True		1243.0	123.0
ENVO:01000187	subtropical savanna biome	True	False	False	0	0	True	True	True	True	False	False	False			
ENVO:01000216	montane shrubland biome	True	False	False	0	0	True	True	True	True	False	False	False			181.0
ENVO:00002188	obsolete powdered milk formula	True	True	False	0	0	False	False	False	False	False	False	False			
ENVO:00000890	small river biome	True	False	False	0	0	True	True	True	False	True	False	False			1063.0
ENVO:01000224	mediterranean grassland biome	True	False	False	0	0	True	True	True	True	False	False	False			
ENVO:01000703	hydrological precipitation process	True	False	False	0	0	False	False	False	False	False	False	False			30.0
ENVO:01000260	nutricline within a water body	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:00002221	shop	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:01000666	area of open water	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:00002185	oil reservoir	True	False	False	0	0	True	False	False	False	False	False	False			223.0
ENVO:01000091	topographic upwelling front	True	False	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:00000510	meander neck	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:01000248	dense settlement biome	True	False	False	0	0	True	True	True	False	False	False	False			
ENVO:00000449	drinking water reservoir	True	False	False	0	0	True	False	False	False	False	False	False			568.0
ENVO:01000021	obsolete mangrove biome	True	True	False	0	0	False	False	False	False	False	False	False			
ENVO:01000212	temperate mixed forest biome	True	False	False	0	0	True	True	True	True	False	False	False			160.0
ENVO:00002081		False	False	False	0	0	False	False	False	False	False	False	False			
ENVO:00000220	archipelago	True	False	False	0	0	True	False	False	False	False	False	False			22.0
ENVO:00003885	brewery	True	False	False	0	0	True	False	False	False	False	False	False			50.0
ENVO:2017111502		False	False	False	0	0	False	False	False	False	False	False	False			
ENVO:00002186	contaminated water	True	False	False	0	0	False	False	False	False	False	True	False			597.0
ENVO:01000097	surface convergence	True	False	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:00002045	anaerobic sediment	True	False	False	0	0	False	False	False	False	False	True	False			39.0
ENVO:03501109	subway train	True	False	False	0	0	True	False	False	False	False	False	False			211.0
ENVO:01000232	felsic lava	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:00003042	piggery	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:06105018		False	False	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:00002041	obsolete ground water	True	True	False	0	0	False	False	False	False	False	False	False			3.0
ENVO:01000512	wooden building roof	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:00000470	irrigation dam	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:00002172	obsolete liver paste	True	True	False	0	0	False	False	False	False	False	False	False			
ENVO:2000005	freshwater algal bloom	True	False	False	0	0	True	False	False	False	False	False	False			65.0
ENVO:01000524	outhouse	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:01000349	root matter	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:01000373	biological waste material	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:01000303	endolithic environment	True	False	False	0	0	False	True	False	False	False	False	False			1.0
ENVO:000082		False	False	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:01000164	root nodule	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:00001998	soil	True	False	False	0	0	True	False	False	False	False	True	False			276.0
ENVO:01000305	high temperature environment	True	False	False	0	0	False	True	False	False	False	False	False			
ENVO:00002024	obsolete haline habitat	True	True	False	0	0	False	False	False	False	False	False	False			11.0
CHEBI:28966	chlorophyll	False	False	False	0	0	False	False	False	False	False	False	False			91.0
ENVO:00000453	liman	True	False	False	0	0	True	False	False	False	False	False	False			2.0
ENVO:00000502	container of an intermittent saline lake	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:00000491	subsequent stream	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:01000583	refrigerator	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:00002063	oil seep	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:00000889	large river delta biome	True	False	False	0	0	True	True	True	False	True	False	False			
ENVO:06105016	foamed plastic	True	False	False	0	0	False	False	False	False	False	True	False			1.0
ENVO:01000322	brackish water environment	True	False	False	0	0	False	True	False	False	False	False	False			
ENVO:01000587	piece of furniture	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000027	marine abyssal zone biome	True	False	False	0	0	True	True	True	False	True	False	False			63.0
ENVO:01000449	wet meadow ecosystem	True	False	False	0	0	True	True	False	False	False	False	False			
ENVO:01000638	planetary crust	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:00002142	borax leachate	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:00002114	chemically enriched sediment	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:00000458	valley glacier	True	False	False	0	0	False	False	False	False	False	False	False			2.0
ENVO:01000575	wax	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:00002211	thermophilic anaerobic methanogenic reactor	True	False	False	0	0	False	False	False	False	False	False	False			25.0
ENVO:01000117	granular sediment	True	False	False	0	0	False	False	False	False	False	True	False			1.0
ENVO:01001017	halo	True	False	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:01000189	temperate savanna biome	True	False	False	0	0	True	True	True	True	False	False	False			
ENVO:01000640	planetary mantle	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:00000015	ocean	True	False	False	0	0	True	False	False	False	False	False	False			13353.0
ENVO:01000360	solutional cave	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:01000039	oceanic hadal pelagic zone biome	True	False	False	0	0	True	True	True	False	True	False	False			9.0
ENVO:00002085		False	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000609	motor boat	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:00000147	ocean current	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:01000205	subtropical	True	False	False	0	0	False	False	False	False	False	False	False			36.0
ENVO:01000294	crevice	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:01000596	clock	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:00000452	ribbon lake	True	False	False	0	0	True	False	False	False	False	False	False			2.0
ENVO:00000070	human construction	True	False	False	0	0	True	False	False	False	False	False	False			4.0
ENVO:01000235	ultramafic lava	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:2100002	intestine environment	True	False	False	0	0	False	True	False	False	False	False	False			3.0
ENVO:00002209	saline lake sediment	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:00002075		False	False	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:00000888	large river headwater biome	True	False	False	0	0	True	True	True	False	True	False	False			
ENVO:01000275	structural basin	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:00002205	unexploded-ordnance dump	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:00000457	plateau glacier	True	False	False	0	0	False	False	False	False	False	False	False			2.0
ENVO:00002212	thermophilic granular sludge	True	False	False	0	0	False	False	False	False	False	True	False			3.0
ENVO:00000058	underground lake	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:00002044	sludge	True	False	False	0	0	False	False	False	False	False	True	False			3848.0
ENVO:00000055	saline evaporation pond	True	False	False	0	0	True	False	False	False	False	False	False			70.0
ENVO:01000356	granite	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:00000366	area designated as a national nature reserve	True	False	False	0	0	False	False	False	False	False	False	False			2.0
ENVO:00005795	marine mud	True	False	False	0	0	True	False	False	False	False	True	False			54.0
ENVO:01000082	biogenous sediment	True	False	False	0	0	False	False	False	False	False	True	False			1.0
ENVO:01000656	effusive eruption	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:00002019	brackish water	True	False	False	0	0	False	False	False	False	False	True	False			178.0
ENVO:00002191	animal litter	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:1000035		False	False	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:00002047	urine material	True	False	False	0	0	False	False	False	False	False	True	False			1.0
ENVO:01000410	marine eulittoral zone	True	False	False	0	0	True	False	False	False	False	False	False			16.0
ENVO:01000313	anthropogenic environment	True	False	False	0	0	False	True	False	False	False	False	False			29.0
ENVO:01000172	indeterminate root nodule senescent zone	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:00000064	road	True	False	False	0	0	True	False	False	False	False	False	False			2.0
ENVO:0100183		False	False	False	0	0	False	False	False	False	False	False	False			13.0
ENVO:00002198	fresh water aquarium	True	False	False	0	0	False	False	False	False	False	False	False			156.0
ENVO:03501208	air vent	True	False	False	0	0	False	False	False	False	False	False	False			7.0
ENVO:00002225	mesotrophic water	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:00000432	monadnock	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:00000092	sea beach	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:01000622	vaporisation	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:00000101	delta	True	False	False	0	0	True	False	False	False	False	False	False			2.0
ENVO:01000151	manganese-reducing sediment	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:01000369	vadose cave	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:00002059	biosolids	True	False	False	0	0	False	False	False	False	False	True	False			113.0
ENVO:01000134	hydrothermal fluid	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:2018051509		False	False	False	0	0	False	False	False	False	False	False	False			
ENVO:03605008	freshwater stream biome	True	False	False	0	0	True	True	True	False	True	False	False	104.0		2.0
ENVO:01000106	permanent marine thermocline	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:01000327	strand swamp	True	False	False	0	0	False	True	False	False	False	False	False			
ENVO:01000123	marine sponge reef biome	True	False	False	0	0	True	True	True	False	True	False	False			12.0
ENVO:01000192	tropical grassland biome	True	False	False	0	0	True	True	True	True	False	False	False			8.0
ENVO:01000265	hydrothermal seep	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:01000353	marine mesoscale eddy field	True	False	False	0	0	True	False	False	False	False	False	False			
RO:0002507	determined by	False	False	False	0	0	False	False	False	False	False	False	False			20.0
ENVO:00003860	pig manure	True	False	False	0	0	False	False	False	False	False	True	False			101.0
ENVO:01000108	marine cold-water sphere	True	False	False	0	0	True	False	False	False	False	False	False			1.0
CHEBI:17790	methanol	False	False	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:01000576	apiary	True	False	False	0	0	False	True	False	False	False	False	False			
ENVO:01000219	anthropogenic terrestrial biome	True	False	False	0	0	True	True	True	True	False	False	False			266.0
ENVO:0000042		False	False	False	0	0	False	False	False	False	False	False	False			69.0
ENVO:00001999	marine water body	True	False	False	0	0	True	False	False	False	False	False	False			434.0
ENVO:06105300	wastewater treatment process	True	False	False	0	0	False	False	False	False	False	False	False			7.0
ENVO:01000548	eutrophic lake	True	False	False	0	0	True	False	False	False	False	False	False			204.0
ENVO:01000283	lake layer	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:00002130	hypolimnion	True	False	False	0	0	True	False	False	False	False	False	False			1.0
PATO:0001472	decreased depth	False	False	False	0	0	False	False	False	False	False	False	False			9.0
ENVO:01000017	sand	True	False	False	0	0	False	False	False	False	False	True	False			20.0
ENVO:00000175	karst	True	False	False	0	0	True	False	False	False	False	False	False			330.0
ENVO:01001790	terrestrial ecosystem	True	False	False	0	0	True	True	False	False	False	False	False			226.0
ENVO:01000180	tundra biome	True	False	False	0	0	True	True	True	True	False	False	False			2090.0
ENVO:01000227	tropical dry broadleaf forest biome	True	False	False	0	0	True	True	True	True	False	False	False			
ENVO:01000067	marine current	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:00001995	rock	True	False	False	0	0	False	False	False	False	False	True	False			1.0
ENVO:01000109	marine warm-water sphere	True	False	False	0	0	True	False	False	False	False	False	False			1.0
ENVO:00002113	deep marine sediment	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:03600015	polluted river	True	False	False	0	0	True	False	False	False	False	False	False			18.0
ENVO:01000511	thatched building roof	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:00000223	continental shelf	True	False	False	0	0	True	False	False	False	False	False	False			66.0
CHEBI:28659	phosphorus atom	False	False	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:01000574	candle	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000556	biogas	True	False	False	0	0	False	False	False	False	False	True	False			114.0
ENVO:01000462	masonry cement	True	False	False	0	0	False	False	False	False	False	True	False			
ENVO:00000122	track	True	False	False	0	0	True	False	False	False	False	False	False			2.0
ENVO:00002094		False	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01000859	tropical marine upwelling biome	True	False	False	0	0	True	True	True	False	True	False	False			
ENVO:00000501	submerged bed	True	False	False	0	0	True	False	False	False	False	False	False			254.0
ENVO:00002129	anaerobic sludge	True	False	False	0	0	False	False	False	False	False	True	False			731.0
ENVO:00000195	sinkhole	True	False	False	0	0	True	False	False	False	False	False	False			5.0
ENVO:01000508	salt material	True	False	False	0	0	False	False	False	False	False	True	False			14.0
ENVO:00002216	obsolete plant food product	True	True	False	0	0	False	False	False	False	False	False	False			
ENVO:01000162	organ	True	False	False	0	0	False	False	False	False	False	False	False			3.0
ENVO:03600074	aquaculture farm	True	False	False	0	0	False	True	False	False	False	False	True		245.0	163.0
ENVO:01000006	coastal upwelling	True	False	False	0	0	True	False	False	False	False	False	False			158.0
ENVO:01000238	polar	True	False	False	0	0	False	False	False	False	False	False	False			1203.0
ENVO:01000203	environmental condition	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:00003030	silage	True	False	False	0	0	False	False	False	False	False	True	False			109.0
NCBITaxon:2	Bacteria	False	False	False	0	0	False	False	False	False	False	False	False			211.0
ENVO:00002210	aerobic sulfide-oxidizing bioreactor	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:00002050	achondrite	True	False	False	0	0	False	False	False	False	False	False	False			1.0
ENVO:03600071	cyanobacterial bloom	True	False	False	0	0	True	False	False	False	False	False	False			13.0
ENVO:01000160	marine pockmark	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:01000443	salt mass	True	False	False	0	0	True	False	False	False	False	False	False			
ENVO:01000114	boulder sediment	True	False	False	0	0	False	False	False	False	False	True	False			1.0
ENVO:01001020	hypersaline lake	True	False	False	0	0	True	False	False	False	False	False	False			34.0
ENVO:00000194	scree	True	False	False	0	0	False	False	False	False	False	True	False			22.0
ENVO:01000698	debris flow	True	False	False	0	0	False	False	False	False	False	False	False			
ENVO:01001833	mediterranean biome	True	False	False	0	0	True	True	True	False	False	False	False			
ENVO:2018051506		False	False	False	0	0	False	False	False	False	False	False	False			
