curie	label	envo_native	obsolete	EnvMediumSoilEnum_10_7	ancestors_in_enum_count	descendants_in_enum_count	nlcd_class	abp	env_sys	biome	terrestrial_biome	aquatic_biome	env_mat	soil	liquid water	water ice	snow	mass_of_environmental_material	human_construction	building	building_part	goldterms_mappings	nmdc_biosamples_count	ncbi_bioprojects_count
ENVO:01000231	lava	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		2.0
ENVO:00004683	karst field	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		6.0
ENVO:00000340	particle of sand	True	False	False	0	101	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False		
ENVO:01000186	polar desert biome	True	False	False	0	0	False	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False		1.0
FOODON:03400356	European Union agency food product type	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01035		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00002115	petroleum enriched sediment	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		2.0
ENVO:03501288	facility	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False		2.0
FOODON:00001051	fermented rice beverage	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01000701	volcanic ash	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:06105201	water table	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01017		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
PATO:0000586	increased size	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
FOODON:00002029	melon food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
FOODON:00001193	fonio food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01000830	water-based rainfall	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		9.0
ENVO:00002242	lixisol	True	False	True	0	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False	False	False		1.0
ENVO:00000403	shield volcano	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
FOODON:00001039	cured meat food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
FOODON:00001640	berry food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
FOODON:00002158	food (preserved)	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
FOODON:00002146	plant product dressing	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01001042	sterile water environment	True	False	False	0	0	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
CHEBI:35209	label	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:03500021	gasoline vapor	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00003086	ethanol enriched soil	True	False	False	0	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False	False	False		
ENVO:00000450	irrigation reservoir	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False		2.0
ENVO:031		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01001005	lunar rainbow	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:03510033	luminescent paint	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01001638	frost-susceptible soil	True	False	True	0	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False	False	False		
FOODON:00001277	orange juice (unpasteurized)	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00005768	orchid soil	True	False	True	0	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False	False	False		
ENVO:00002159	drilling bore water	True	False	False	0	0	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False		
ENVO:01000630	acidification of an aquatic environment	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
FOODON:03460177	plant seed or nut food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
FOODON:00001256	dairy food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01001118	heat-treated animal manure	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:03501305	pliofilm	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01001648	suspended colloidal sediment	True	False	False	0	0	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00002231	alisol	True	False	True	0	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False	False	False		1.0
ENVO:00000053	freshwater marsh	True	False	False	0	0	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False		6.0
ENVO:01001456	tropical mountain	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
PATO:0001741	radioactive	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
FOODON:00001080	tape kefan food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:0000488		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:02000105	clay dust	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00005743	roadside soil	True	False	True	0	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False	False	False		2.0
FOODON:00001077	salt pork meat food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:046		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
FOODON:00001032	swiss cheese food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
FOODON:00001224	sausage (cooked)	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
FOODON:00002819	liver food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
FOODON:03400352	international agency food product type	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01001121	plant matter	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00000233	swamp ecosystem	True	False	False	0	1	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False		7.0
ENVO:00000386	river mouth	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:03000127	acid rainfall	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
FOODON:00001059	apple juice	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
PATO:0000574	decreased length	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		7.0
ENVO:00002321		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
FOODON:03400293	soft candy (us cfr)	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00000471	flood control dam	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False		1.0
ENVO:0000443		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:00000453	liman	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:021		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000207	mediterranean	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		4.0
ENVO:0000449		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
FOODON:03400231	margarine (us cfr)	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00002282		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01000254	environmental system	True	False	False	0	23	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False		14.0
PATO:0015009	humidity	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:02000126	wood ash	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00005752	sawah soil	True	False	True	0	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False	False	False		
ENVO:03000088	methane-laden permafrost	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
FOODON:00001665	broad bean food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00000309	depressed landform	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:00005765	frozen compost soil	True	False	True	2	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False	False	False		
ENVO:00003090	kynurenate enriched soil	True	False	False	0	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False	False	False		
ENVO:06105205	compacted soil	True	False	False	0	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False	False	False		
ENVO:00002257	podzol	True	False	True	0	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False	False	False		12.0
ENVO:00005772	orchard soil	True	False	True	1	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False	False	True		1.0
ENVO:01001281	paved parking lot	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False		1.0
ENVO:00003860	pig manure	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00000530	apron	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
FOODON:00001190	rye food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
CHEBI:33709	amino acid	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
UBERON:0000922	embryo	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01001791	mediterranean forest	True	False	False	0	0	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:008		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00002274	stagnosol	True	False	True	0	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False	False	False		1.0
ENVO:01000008	microbial mat	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False		1.0
ENVO:03501252	chicken manure	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		3.0
ENVO:00002008	dust	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		2.0
ENVO:00000344	grain of desert sand	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False		
ENVO:01001830	tropical biome	True	False	False	0	0	False	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00003978	potato silage	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01000853	marl	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
FOODON:00001175	plant stem food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
FOODON:00001247	mate food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
FOODON:00001028	Brie cheese food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00000027	spring	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		8.0
FOODON:03304497	edible seed food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00002239	calcisol	True	False	True	0	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False	False	False		1.0
ENVO:02000098	platinum ore	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00000432	monadnock	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000339	piece of rock	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False		
ENVO:00000465	natural harbor	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00002012	hypersaline water	True	False	False	0	0	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False		
ENVO:00002307		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000427	meander	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:0000499		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
FOODON:00001120	camelid milk beverage	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:001		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:0000480		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:00000331	stalactite	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
PATO:0000033	concentration of	False	False	False	0	1	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		4.0
ENVO:01000745	area of perennial snow	True	False	False	0	0	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00002873	organic waste material	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		2.0
ENVO:01000273	lime mudstone	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00003031	animal manure	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		2.0
ENVO:01000269	siltstone	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
FOODON:00001093	cereal grain food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01000480	glass	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		1.0
FOODON:00002153	plant seed vegetable food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01000281	layer	True	False	False	0	23	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		8.0
ENVO:01000018	gravel	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	1.0	6.0
FOODON:00001111	equine dairy food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00000173	rocky desert	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
PATO:0000573	increased length	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		5.0
ENVO:00000106	grassland area	True	False	False	0	3	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		4.0
FOODON:00001150	cucurbit fruit food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00003065	distilled water	True	False	False	0	0	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False		
FOODON:00001061	bacon food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:0000486		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:00000003	mine tailing	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		11.0
ENVO:01001550	sea-ice lead	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00002248	luvisol	True	False	True	0	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False	False	False		12.0
ENVO:0000429		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:01001500	anthropogenic light pollution	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:0000528		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:01000338	litter layer	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
FOODON:03400294	butter product analog (us cfr)	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
BFO:0000030	object	False	False	False	0	101	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
FOODON:00001178	honey food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:03501307	ceramic	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
FOODON:00001696	cattle cured meat food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:02000054	bone meal	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
FOODON:00002813	pea food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00000120	oil palm plantation	True	False	False	0	0	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False		6.0
ENVO:00000482	sea floor	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01000987	market	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01000203	environmental condition	True	False	False	0	1	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01001563	quicksand	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:02000122	peat drainage	True	False	False	2	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01000234	mafic lava	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
FOODON:00001033	emmenthal cheese food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01000639	planetary structural layer	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
FOODON:00001151	citrus fruit food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		2.0
UBERON:0001456	face	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:01001465	UNEP-WCMC class 5 mountain	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01037		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:0000444		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:01000417	house	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	True	True	False	False		1.0
ENVO:01001491	flattened elevation	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
FOODON:00001838	fermented cereal beverage	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:0000531		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:00002869	hay	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01000556	biogas	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:0000432		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:00002258	loam	True	False	True	0	5	False	True	False	False	False	False	True	True	False	False	False	False	False	False	False	True	2.0	3.0
FOODON:00001176	invertebrate animal food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
UBERON:0001988	feces	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		5.0
FOODON:00001099	apple beverage	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00005802	bulk soil	True	False	True	0	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False	False	True	172.0	49.0
FOODON:00001266	camel milk beverage	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00002149	sea water	True	False	False	0	0	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False		3.0
ENVO:00002204	anthropogenic contamination feature	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
FOODON:03315302	cocoa food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
PATO:0001323	area	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		19.0
ENVO:00000264	seamount	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:03600082	crustal fluid	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00000468	hydroelectric dam	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False		1.0
ENVO:00000095	obsolete lava field	True	True	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
FOODON:00001161	citrus fruit extract food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:013		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000220	tropical woodland biome	True	False	False	0	0	False	True	True	True	True	False	False	False	False	False	False	False	False	False	False	False		4.0
ENVO:00002263	garden soil	True	False	True	0	2	False	True	False	False	False	False	True	True	False	False	False	False	False	False	False	False		13.0
FOODON:00001049	pork chop food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00000317	tidal pool	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000237	hydromorphic/phreatic dambo	True	False	False	0	0	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00002246	ferralsol	True	False	True	0	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False	False	False		2.0
ENVO:01000233	intermediate lava	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00002009	obsolete terrestrial habitat	True	True	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
FOODON:00002787	vetch food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00000337	obsolete orange juice	True	True	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:053		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000494	insequent stream	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00002216	obsolete plant food product	True	True	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01001561	gel	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00002285		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:0000467		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:00002261	forest soil	True	False	True	0	5	False	True	False	False	False	False	True	True	False	False	False	False	False	False	False	True	43.0	170.0
FOODON:00001121	equine milk beverage	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00003033	mushroom compost	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
FOODON:00002779	jack-bean food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00002209	saline lake sediment	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01000884	area of developed space with low usage intensity	True	False	False	0	0	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
FOODON:00001173	plant seed food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01000893	area of woody wetland	True	False	False	0	0	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		4.0
ENVO:01000620	mesocosm	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		16.0
ENVO:03501349	airplane	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000345	grain of beach sand	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False		
FOODON:03420228	extract, concentrate or isolate of plant or animal	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00000005	first-order administrative region	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000217	mediterranean shrubland biome	True	False	False	0	0	False	True	True	True	True	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01000392	tropical upper montane forest	True	False	False	0	0	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01000554	hydrocarbon gas	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01000154	carbon dioxide-reducing sediment	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01001474	astronomical observatory system	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
FOODON:03302082	beef (dehydrated)	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:03600002	cooling water	True	False	False	0	0	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False		
FOODON:03400143	fruit or fruit product (us cfr)	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01001472	marine observatory system	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
FOODON:00001757	common bean food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00000022	river	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True		25.0
ENVO:00002011	fresh water	True	False	False	0	0	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False		22.0
ENVO:00000413	pingo	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01001701	tropical environment	True	False	False	0	0	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:01000909	biocrust	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		12.0
ENVO:01000599	river water	True	False	False	0	0	False	True	False	False	False	False	True	False	True	False	False	False	False	False	False	False		1.0
ENVO:02000100	mineral dust	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:006		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
