	id	elev	geo_loc_name	geo_loc_name_normalized	latitude	latitude_decimal_len	longitude	longitude_decimal_len	normalized_address	formatted_address	lat	lon	distance_between_corners	ne_lat	ne_lon	sw_lat	sw_lon	lat_lon_diff
3385	nmdc:bsm-11-d99qsv16	190.0	USA: Massachusetts, Harvard Forest & Quabbin Watershed	usa massachusetts harvard forest quabbin watershed	42.424246	6	-72.258285	6	usa massachusetts harvard forest quabbin watershed	324 N Main St, Petersham, MA 01366, USA	42.5315018	-72.1899514						13.177338527154587
3386	nmdc:bsm-11-d9f5tv56	273.4	USA: Texas, Lyndon B. Johnson National Grassland	usa texas lyndon b johnson national grassland	33.403989	6	-97.572744	6	usa texas lyndon b johnson national grassland	Lyndon B Johnson National Grassland, Texas 76225, USA	33.4167777	-97.6253071						5.081908988722859
3387	nmdc:bsm-11-d9q2x379	1795.9	USA: Utah, Onaqui	usa utah onaqui	40.15854	5	-112.521574	6	usa utah onaqui	Onaqui Mountains, Utah 84022, USA	40.210325	-112.5594079						6.594457482263109
3388	nmdc:bsm-11-d9qh3q85	1002.3	USA: Arizona, Santa Rita Experimental Range	usa arizona santa rita experimental range	31.909531	6	-110.833359	6	usa arizona santa rita experimental range	Arizona, USA	34.0489281	-111.0937311	824.0051895238184	37.0037251	-109.0451719	31.3323448	-114.8163229	239.12633069037628
3389	nmdc:bsm-11-da01b330	62.0	USA: Oregon	usa oregon	44.588	3	-123.1922	4	usa oregon	Oregon, USA	43.8041334	-120.5542012	812.7250288646959	46.299099	-116.463262	41.9920819	-124.703541	227.63955996196802
3390	nmdc:bsm-11-da5wpm57	1637.9	USA: Colorado, Central Plains Experimental Range	usa colorado central plains experimental range	40.850866	6	-104.699535	6	usa colorado central plains experimental range	Colorado, USA	39.5500507	-105.7820674	752.4455441841662	41.0034439	-102.041522	36.992449	-109.060204	171.38687345268318
3391	nmdc:bsm-11-da5y9j17	258.0	USA: Wisconsin	usa wisconsin	43.0995	4	-89.4045	4	usa wisconsin	Wisconsin, USA	43.7844397	-88.7878678	748.1548770678803	47.309822	-86.249548	42.4917199	-92.8894331	90.98876752230821
3392	nmdc:bsm-11-dac9jd38	313.6	USA: Kansas, KU Field Station	usa kansas ku field station	39.046329	6	-95.208663	6	usa kansas ku field station	Kansas, USA	39.011902	-98.4842465	730.3188454297903	40.003166	-94.588387	36.9930159	-102.0517688	282.952613232507
3393	nmdc:bsm-11-dadht783	457.5	USA: Wisconsin, Treehaven	usa wisconsin treehaven	45.492353	6	-89.567781	6	usa wisconsin treehaven	Tree Haven, Holland, WI 53070, USA	43.6079159	-87.7606126	0.3036593748349586	43.60905409999999	-87.759112	43.60667249999999	-87.76095749999999	253.78330142899122
3394	nmdc:bsm-11-dadht783	457.5	USA: Wisconsin, Treehaven	usa wisconsin treehaven	45.492353	6	-89.567781	6	usa wisconsin treehaven	Tree Hvn, Holland, WI 53070, USA	43.6068628	-87.7608536	0.0706197994215331	43.6068645	-87.76084209999999	43.6063081	-87.761265	253.86994286438784
3395	nmdc:bsm-11-darqhe63	12.0	USA: Alabama, Lenoir Landing	usa alabama lenoir landing	31.857054	6	-88.161742	6	usa alabama lenoir landing	Lenoir Landing Rd, Alabama, USA	31.8510083	-88.1737765	3.0392456317494507	31.8576393	-88.1584129	31.8488593	-88.18888609999999	1.32055746979812
3396	nmdc:bsm-11-dawk4g35	3540.9	USA: Colorado, Niwot Ridge	usa colorado niwot ridge	40.05465	5	-105.586515	6	usa colorado niwot ridge	Niwot Ridge, Colorado 80466, USA	40.0597085	-105.6169466						2.6503736752466827
3397	nmdc:bsm-11-daxtjz88	278.1	USA: Texas, Lyndon B. Johnson National Grassland	usa texas lyndon b johnson national grassland	33.397987	6	-97.568339	6	usa texas lyndon b johnson national grassland	Lyndon B Johnson National Grassland, Texas 76225, USA	33.4167777	-97.6253071						5.685781277102844
3398	nmdc:bsm-11-dayrc553	44.8	USA: Georgia, The Jones Center At Ichauway	usa georgia the jones center at ichauway	31.189774	6	-84.465861	6	usa georgia the jones center at ichauway	3988 Jones Center Dr, Newton, GA 39870, USA	31.2205201	-84.47922989999999						3.6475902822083137
3399	nmdc:bsm-11-db10jb17		USA: AK, North Slope	usa ak north slope	68.627175	6	-149.590514	6	usa ak north slope	North Slope Borough, AK, USA	69.05787579999999	-152.8628274	1061.7321245038004	71.441059	-141.0026568	67.999952	-166.9855109	139.76964612938033
3400	nmdc:bsm-11-db628a53		USA: WA, Clark	usa wa clark	45.762439	6	-122.33032	5	usa wa clark	Clark County, WA, USA	45.7466471	-122.5194378	71.55796471243929	46.059632	-122.2445149	45.543541	-122.7959631	14.777297618701848
3401	nmdc:bsm-11-db6e1d33	843.8	USA: Alaska, Toolik Field Station	usa alaska toolik field station	68.627943	6	-149.347229	6	usa alaska toolik field station	68° 38' N, 149° 36' W, AK, USA	68.62722769999999	-149.5912475						9.888577015806508
3402	nmdc:bsm-11-dbavm335	1651.1	USA: Colorado, Central Plains Experimental Range	usa colorado central plains experimental range	40.810934	6	-104.729248	6	usa colorado central plains experimental range	Colorado, USA	39.5500507	-105.7820674	752.4455441841662	41.0034439	-102.041522	36.992449	-109.060204	166.30052407221456
3403	nmdc:bsm-11-dbc4cf42	365.8	USA: Massachusetts, Harvard Forest & Quabbin Watershed	usa massachusetts harvard forest quabbin watershed	42.539966	6	-72.178072	6	usa massachusetts harvard forest quabbin watershed	324 N Main St, Petersham, MA 01366, USA	42.5315018	-72.1899514						1.353954219404282
3404	nmdc:bsm-11-dbsn9360	371.8	USA: Washington, Wind River Experimental Forest	usa washington wind river experimental forest	45.825842	6	-121.960125	6	usa washington wind river experimental forest	Wind River Experimental Forest, Washington 98610, USA	45.8090043	-121.9823059						2.5416886811069723
3405	nmdc:bsm-11-dc64g234	522.1	USA: Alaska, Delta Junction	usa alaska delta junction	63.87415	5	-145.741425	6	usa alaska delta junction	Delta Junction, AK, USA	64.0400726	-145.7343509	11.07364435345993	64.0987619	-145.6280362	64.02508	-145.781209	18.452983291342736
3406	nmdc:bsm-11-dc8b1357	568.5	USA: North Dakota, Dakota Coteau Field Site	usa north dakota dakota coteau field site	47.163429	6	-99.115691	6	usa north dakota dakota coteau field site	Coteau, ND 58721, USA	48.7566981	-102.3190572						297.08058256148763
3407	nmdc:bsm-11-dcb3xd58	984.0	USA: Arizona, Santa Rita Experimental Range	usa arizona santa rita experimental range	31.9114	4	-110.8359	4	usa arizona santa rita experimental range	Arizona, USA	34.0489281	-111.0937311	824.0051895238184	37.0037251	-109.0451719	31.3323448	-114.8163229	238.8955865654452
3408	nmdc:bsm-11-dcce2j34	464.8	USA: Wisconsin, Treehaven	usa wisconsin treehaven	45.494189	6	-89.587995	6	usa wisconsin treehaven	Tree Haven, Holland, WI 53070, USA	43.6079159	-87.7606126	0.3036593748349586	43.60905409999999	-87.759112	43.60667249999999	-87.76095749999999	254.8568493742613
3409	nmdc:bsm-11-dcce2j34	464.8	USA: Wisconsin, Treehaven	usa wisconsin treehaven	45.494189	6	-89.587995	6	usa wisconsin treehaven	Tree Hvn, Holland, WI 53070, USA	43.6068628	-87.7608536	0.0706197994215331	43.6068645	-87.76084209999999	43.6063081	-87.761265	254.94311617465888
3410	nmdc:bsm-11-dckmpw12	3469.3	USA: Colorado, Niwot Ridge	usa colorado niwot ridge	40.055052	6	-105.561551	6	usa colorado niwot ridge	Niwot Ridge, Colorado 80466, USA	40.0597085	-105.6169466						4.742990672044859
3411	nmdc:bsm-11-dcq0rn96		Brazil: Santarem	brazil santarem	-2.4843	4	-55.0075	4	brazil santarem	Santarém, State of Pará, Brazil	-2.4406918	-54.7136192	18.401630741264302	-2.4058051	-54.6687524	-2.4973763	-54.806725	33.006011118467974
3412	nmdc:bsm-11-dcrryp48	429.6	USA: Alaska, Caribou-Poker Creeks Research Watershed	usa alaska caribou poker creeks research watershed	65.169192	6	-147.520277	6	usa alaska caribou poker creeks research watershed	Alaska, USA	63.588753	-154.4930619	3591.8039928703406	71.439786	-129.9741939	51.175092	172.347846	378.2539848186614
3413	nmdc:bsm-11-dcx36k19		USA: California	usa california	34.4149	4	-119.841	3	usa california	California, USA	36.778261	-119.4179324	1394.339785745222	42.009503	-114.131211	32.528832	-124.482003	265.56217184870053
3414	nmdc:bsm-11-dcz49316	2740.4	USA: Colorado, Rocky Mountains	usa colorado rocky mountains	40.276827	6	-105.545384	6	usa colorado rocky mountains	Colorado, USA	39.5500507	-105.7820674	752.4455441841662	41.0034439	-102.041522	36.992449	-109.060204	83.29673058153142
3415	nmdc:bsm-11-dd05hv38	6.5	USA: Alaska, Utqiaġvik	usa alaska utqiaġvik	71.258668	6	-156.648849	6	usa alaska utqiaġvik	Utqiagvik, AK 99723, USA	71.29055559999999	-156.7886111	15.859459567363366	71.339755	-156.6393239	71.2303331	-156.9244488	6.120745092654872
3416	nmdc:bsm-11-dd367w25	258.0	USA: Wisconsin	usa wisconsin	43.0995	4	-89.4045	4	usa wisconsin	Wisconsin, USA	43.7844397	-88.7878678	748.1548770678803	47.309822	-86.249548	42.4917199	-92.8894331	90.98876752230821
3417	nmdc:bsm-11-dd3ttd50	392.1	USA: Kansas, Konza Prairie Biological Station	usa kansas konza prairie biological station	39.103827	6	-96.561811	6	usa kansas konza prairie biological station	Konza Prairie Biological Station, 100 Konza Prairie Ln, Manhattan, KS 66502, USA	39.1068765	-96.6091402						4.0978946844442135
3418	nmdc:bsm-11-dd61we90	193.6	USA: Massachusetts, Harvard Forest & Quabbin Watershed	usa massachusetts harvard forest quabbin watershed	42.478565	6	-72.259572	6	usa massachusetts harvard forest quabbin watershed	324 N Main St, Petersham, MA 01366, USA	42.5315018	-72.1899514						8.19878200406815
3419	nmdc:bsm-11-dd8yd668	62.0	USA: Oregon	usa oregon	44.5876	4	-123.1939	4	usa oregon	Oregon, USA	43.8041334	-120.5542012	812.7250288646959	46.299099	-116.463262	41.9920819	-124.703541	227.7483939671539
3420	nmdc:bsm-11-ddkh6y70	363.5	USA: Washington, Wind River Experimental Forest	usa washington wind river experimental forest	45.824185	6	-121.955555	6	usa washington wind river experimental forest	Wind River Experimental Forest, Washington 98610, USA	45.8090043	-121.9823059						2.6734490428931093
3421	nmdc:bsm-11-ddmzhp25	1232.5	USA: California, Soaproot Saddle	usa california soaproot saddle	37.037898	6	-119.273529	6	usa california soaproot saddle	Soaproot Saddle, California 93664, USA	37.028281	-119.2548447						1.9733804297586004
3422	nmdc:bsm-11-de3z1v28	1688.0	USA: Utah, Onaqui	usa utah onaqui	40.193323	6	-112.464547	6	usa utah onaqui	Onaqui Mountains, Utah 84022, USA	40.210325	-112.5594079						8.275190328334594
3423	nmdc:bsm-11-de5edv89	32.0	USA: Alabama, Dead Lake	usa alabama dead lake	32.542	3	-87.804	3	usa alabama dead lake	Alabama, USA	32.3182314	-86.902298	636.5156901993332	35.008028	-84.888246	30.144425	-88.4732269	88.20969708838479
3424	nmdc:bsm-11-deadj704	691.0	USA: Alaska, Healy	usa alaska healy	63.873367	6	-149.216447	6	usa alaska healy	Healy, AK, USA	63.8697384	-149.0215109	96.2775756850269	64.234208	-148.1798309	63.664205	-149.6640151	9.554262961275635
3425	nmdc:bsm-11-deh95359	404.2	USA: Kansas, Konza Prairie Biological Station	usa kansas konza prairie biological station	39.088076	6	-96.570347	6	usa kansas konza prairie biological station	Konza Prairie Biological Station, 100 Konza Prairie Ln, Manhattan, KS 66502, USA	39.1068765	-96.6091402						3.946799897186512
3426	nmdc:bsm-11-derver86	514.2	USA: Oklahoma, Marvin Klemme Range Research Station	usa oklahoma marvin klemme range research station	35.405108	6	-99.058568	6	usa oklahoma marvin klemme range research station	Oklahoma, USA	35.0077519	-97.092877	863.6602783642855	37.0023121	-94.4310139	33.615787	-103.0024129	183.97389880699808
3427	nmdc:bsm-11-df076815	31.5	USA: Florida, Ordway-Swisher Biological Station	usa florida ordway swisher biological station	29.703861	6	-81.956817	6	usa florida ordway swisher biological station	693 FL-26, Melrose, FL 32666, USA	29.7196578	-82.00013200000001						4.537013261652772
3428	nmdc:bsm-11-dfds9k02	275.8	USA: Texas, Lyndon B. Johnson National Grassland	usa texas lyndon b johnson national grassland	33.398235	6	-97.566725	6	usa texas lyndon b johnson national grassland	Lyndon B Johnson National Grassland, Texas 76225, USA	33.4167777	-97.6253071						5.815533760315706
3429	nmdc:bsm-11-dfe68m26	9.8	USA: Alabama, Lenoir Landing	usa alabama lenoir landing	31.808316	6	-88.188214	6	usa alabama lenoir landing	Lenoir Landing Rd, Alabama, USA	31.8510083	-88.1737765	3.0392456317494507	31.8576393	-88.1584129	31.8488593	-88.18888609999999	4.939228922254179
3430	nmdc:bsm-11-dff0sj08		USA: AK, Fairbanks North Star	usa ak fairbanks north star	64.8558	4	-147.8335	4	usa ak fairbanks north star	Fairbanks North Star Borough, AK, USA	64.9526102	-146.4744155	261.9776835668317	65.4535231	-143.88408	64.2571759	-148.663265	64.9927202931902
3431	nmdc:bsm-11-dfrmcz15	17.6	USA: Puerto Rico, Lajas Experimental Station	usa puerto rico lajas experimental station	18.022074	6	-67.075175	6	usa puerto rico lajas experimental station	Lajas, 00667, Puerto Rico	18.049962	-67.0593449	3.819720494884953	18.0579528	-67.0445689	18.0352469	-67.07168	3.5238626939588142
3432	nmdc:bsm-11-dfrmcz15	17.6	USA: Puerto Rico, Lajas Experimental Station	usa puerto rico lajas experimental station	18.022074	6	-67.075175	6	usa puerto rico lajas experimental station	United States	37.09024	-95.712891	9007.238625192922	74.071038	-66.885417	18.7763	166.9999999	3506.354785354422
3433	nmdc:bsm-11-dg0nvw18	258.0	USA: Wisconsin	usa wisconsin	43.0995	4	-89.4045	4	usa wisconsin	Wisconsin, USA	43.7844397	-88.7878678	748.1548770678803	47.309822	-86.249548	42.4917199	-92.8894331	90.98876752230821
3434	nmdc:bsm-11-dg52f819	2814.7	USA: Colorado, Rocky Mountains	usa colorado rocky mountains	40.186823	6	-105.54091	5	usa colorado rocky mountains	Colorado, USA	39.5500507	-105.7820674	752.4455441841662	41.0034439	-102.041522	36.992449	-109.060204	73.73633761566253
3435	nmdc:bsm-11-dg57h981	520.4	USA: Michigan, University of Notre Dame Environmental Research Center	usa michigan university of notre dame environmental research center	46.218529	6	-89.507901	6	usa michigan university of notre dame environmental research center	Michigan, USA	44.3148443	-85.60236429999999	981.479803794	48.3056109	-82.122805	41.696118	-90.4183919	371.71936288085084
3436	nmdc:bsm-11-dgd9pr52	358.8	USA: Massachusetts, Harvard Forest & Quabbin Watershed	usa massachusetts harvard forest quabbin watershed	42.538302	6	-72.175607	6	usa massachusetts harvard forest quabbin watershed	324 N Main St, Petersham, MA 01366, USA	42.5315018	-72.1899514						1.3975455809806863
3437	nmdc:bsm-11-dgssax21		United Kingdom: Arden	united kingdom arden	52.4198	4	-1.7043	4	united kingdom arden	United Kingdom	55.378051	-3.435973	4210.985381594174	60.91569999999999	33.9165549	34.5614	-8.8988999	347.9302821579016
3438	nmdc:bsm-11-dhbehh05	361.9	USA: Massachusetts, Harvard Forest & Quabbin Watershed	usa massachusetts harvard forest quabbin watershed	42.537308	6	-72.179312	6	usa massachusetts harvard forest quabbin watershed	324 N Main St, Petersham, MA 01366, USA	42.5315018	-72.1899514						1.0847948985004012
3439	nmdc:bsm-11-dhbgdv35	175.1	USA: Massachusetts, Harvard Forest & Quabbin Watershed	usa massachusetts harvard forest quabbin watershed	42.45243	5	-72.250472	6	usa massachusetts harvard forest quabbin watershed	324 N Main St, Petersham, MA 01366, USA	42.5315018	-72.1899514						10.096013186668339
3440	nmdc:bsm-11-dhggna73		USA: New Mexico	usa new mexico	35.198601	6	-106.64307	5	usa new mexico	New Mexico, USA	34.9727305	-105.0323635	840.357931669602	37.000233	-103.002043	31.3321618	-109.050431	148.69298573385257
3441	nmdc:bsm-11-dhk67k68	374.5	USA: Kansas, Konza Prairie Biological Station	usa kansas konza prairie biological station	39.110568	6	-96.550145	6	usa kansas konza prairie biological station	Konza Prairie Biological Station, 100 Konza Prairie Ln, Manhattan, KS 66502, USA	39.1068765	-96.6091402						5.106732446199587
3442	nmdc:bsm-11-dhr4w255	27.1	USA: Alabama, Dead Lake	usa alabama dead lake	32.539627	6	-87.801968	6	usa alabama dead lake	Alabama, USA	32.3182314	-86.902298	636.5156901993332	35.008028	-84.888246	30.144425	-88.4732269	87.95359723746446
3443	nmdc:bsm-11-dj2p3t07	1662.7	USA: Hawaii, Puu Makaala Natural Area Reserve	usa hawaii puu makaala natural area reserve	19.578312	6	-155.318129	6	usa hawaii puu makaala natural area reserve	Pu’U Maka’ Ala Natural Area Reserve, Amaumau Rd, Mountain View, HI 96771, USA	19.5315493	-155.2589933						8.089004625118578
3444	nmdc:bsm-11-dj6gbp51	45.5	USA: Georgia, The Jones Center At Ichauway	usa georgia the jones center at ichauway	31.196488	6	-84.464108	6	usa georgia the jones center at ichauway	3988 Jones Center Dr, Newton, GA 39870, USA	31.2205201	-84.47922989999999						3.0346622537286994
3445	nmdc:bsm-11-djbmd226	432.6	USA: California, San Joaquin Experimental Range	usa california san joaquin experimental range	37.127266	6	-119.759842	6	usa california san joaquin experimental range	San Joaquin Experimental Range, California 93614, USA	37.09939290000001	-119.7401491						3.557411534842089
3446	nmdc:bsm-11-djk9nc84	120.8	USA: Alabama, Talladega National Forest	usa alabama talladega national forest	32.893534	6	-87.415333	6	usa alabama talladega national forest	Talladega National Forest, 9901 AL-5, Brent, AL 35034, USA	33.5083153	-85.7850599						166.37508702323532
3447	nmdc:bsm-11-djqze645	62.0	USA: Oregon	usa oregon	44.588	3	-123.1922	4	usa oregon	Oregon, USA	43.8041334	-120.5542012	812.7250288646959	46.299099	-116.463262	41.9920819	-124.703541	227.63955996196802
3448	nmdc:bsm-11-dk7a4342	184.6	USA: Massachusetts, Harvard Forest & Quabbin Watershed	usa massachusetts harvard forest quabbin watershed	42.392282	6	-72.254598	6	usa massachusetts harvard forest quabbin watershed	324 N Main St, Petersham, MA 01366, USA	42.5315018	-72.1899514						16.363658218649608
3449	nmdc:bsm-11-dkc2gf32	354.0	USA: Kansas, Konza Prairie Agroecosystem	usa kansas konza prairie agroecosystem	39.124964	6	-96.647329	6	usa kansas konza prairie agroecosystem	Konza Prairie Ln, Ashland, KS 66502, USA	39.105228	-96.6082096	2.2812645276309773	39.1152635	-96.5956912	39.0997877	-96.6130484	4.025734946240803
3450	nmdc:bsm-11-dkg9zc11		USA: Burlington, Massachusetts	usa burlington massachusetts	42.5233	4	-71.1854	4	usa burlington massachusetts	Burlington, MA, USA	42.5047161	-71.1956205	10.569122335114749	42.544473	-71.1686381	42.465796	-71.2409831	2.2297765616540017
3451	nmdc:bsm-11-dkqxz289	504.8	USA: Michigan, University of Notre Dame Environmental Research Center	usa michigan university of notre dame environmental research center	46.256247	6	-89.53609	5	usa michigan university of notre dame environmental research center	Michigan, USA	44.3148443	-85.60236429999999	981.479803794	48.3056109	-82.122805	41.696118	-90.4183919	375.8409928069722
3452	nmdc:bsm-11-dm0ehq18	1688.0	USA: Utah, Onaqui	usa utah onaqui	40.193323	6	-112.464547	6	usa utah onaqui	Onaqui Mountains, Utah 84022, USA	40.210325	-112.5594079						8.275190328334594
3453	nmdc:bsm-11-dm7j5k39	18.5	USA: Maryland, Smithsonian Environmental Research Center	usa maryland smithsonian environmental research center	38.880982	6	-76.55872	5	usa maryland smithsonian environmental research center	647 Contees Wharf Rd, Edgewater, MD 21037, USA	38.90156229999999	-76.5564251						2.2970280014426945
3454	nmdc:bsm-11-dmaft668		USA: AL, Choctaw	usa al choctaw	31.853861	6	-88.161181	6	usa al choctaw	Choctaw County, AL, USA	32.0716631	-88.24611829999999	85.33129968689248	32.310574	-87.92824999999999	31.6979291	-88.4732269	25.50958159828538
3455	nmdc:bsm-11-dmf83885	593.2	USA: North Dakota, Chase Lake National Wildlife Refuge	usa north dakota chase lake national wildlife refuge	47.127465	6	-99.246302	6	usa north dakota chase lake national wildlife refuge	Chase Lake National Wildlife Refuge, Tappen, ND 58487, USA	47.0105508	-99.4404978	7.087907093162751	47.03069259999999	-99.4177671	46.98379389999999	-99.4810757	19.629688486710478
3456	nmdc:bsm-11-dmnvzn36	2125.7	USA: Wyoming, Yellowstone National Park	usa wyoming yellowstone national park	44.954799	6	-110.539286	6	usa wyoming yellowstone national park	Yellowstone National Park, WY 82190, USA	44.4279684	-110.5884542						58.70968131447411
3457	nmdc:bsm-11-dmxwmf22	1368.4	USA: Colorado, North Sterling	usa colorado north sterling	40.480827	6	-103.018821	6	usa colorado north sterling	North Sterling Reservoir, Colorado 80751, USA	40.7734889	-103.2865504	8.968131230568888	40.8145724	-103.2658155	40.7548346	-103.3373803	39.6171691245261
3458	nmdc:bsm-11-dn1vcj92	258.0	USA: Wisconsin	usa wisconsin	43.0995	4	-89.4045	4	usa wisconsin	Wisconsin, USA	43.7844397	-88.7878678	748.1548770678803	47.309822	-86.249548	42.4917199	-92.8894331	90.98876752230821
3459	nmdc:bsm-11-dn22zt20	1663.7	USA: Utah, Onaqui	usa utah onaqui	40.176674	6	-112.456785	6	usa utah onaqui	Onaqui Mountains, Utah 84022, USA	40.210325	-112.5594079						9.485817292675074
3460	nmdc:bsm-11-dngpe992	1688.0	USA: Utah, Onaqui	usa utah onaqui	40.193323	6	-112.464547	6	usa utah onaqui	Onaqui Mountains, Utah 84022, USA	40.210325	-112.5594079						8.275190328334594
3461	nmdc:bsm-11-dnnffx79	4.0	USA: Alaska, Utqiaġvik	usa alaska utqiaġvik	71.242584	6	-156.311981	6	usa alaska utqiaġvik	Utqiagvik, AK 99723, USA	71.29055559999999	-156.7886111	15.859459567363366	71.339755	-156.6393239	71.2303331	-156.9244488	17.83760134717461
3462	nmdc:bsm-11-dnpz7239		USA: AK, Fairbanks North Star	usa ak fairbanks north star	64.8558	4	-147.8335	4	usa ak fairbanks north star	Fairbanks North Star Borough, AK, USA	64.9526102	-146.4744155	261.9776835668317	65.4535231	-143.88408	64.2571759	-148.663265	64.9927202931902
3463	nmdc:bsm-11-dnr3pa18	3540.9	USA: Colorado, Niwot Ridge	usa colorado niwot ridge	40.05465	5	-105.586515	6	usa colorado niwot ridge	Niwot Ridge, Colorado 80466, USA	40.0597085	-105.6169466						2.6503736752466827
3464	nmdc:bsm-11-dnrvw725	1.0	USA: Oregon	usa oregon	46.1214	4	-123.2691	4	usa oregon	Oregon, USA	43.8041334	-120.5542012	812.7250288646959	46.299099	-116.463262	41.9920819	-124.703541	334.6486824289956
3465	nmdc:bsm-11-dnv6hb74	1623.8	USA: Colorado, Central Plains Experimental Range	usa colorado central plains experimental range	40.818451	6	-104.707164	6	usa colorado central plains experimental range	Colorado, USA	39.5500507	-105.7820674	752.4455441841662	41.0034439	-102.041522	36.992449	-109.060204	168.01513475103187
3466	nmdc:bsm-11-dnzm7g34	586.6	USA: North Dakota, Chase Lake National Wildlife Refuge	usa north dakota chase lake national wildlife refuge	47.151171	6	-99.262648	6	usa north dakota chase lake national wildlife refuge	Chase Lake National Wildlife Refuge, Tappen, ND 58487, USA	47.0105508	-99.4404978	7.087907093162751	47.03069259999999	-99.4177671	46.98379389999999	-99.4810757	20.63603267971549
3467	nmdc:bsm-11-dnzrwr62	190.0	USA: Massachusetts, Harvard Forest & Quabbin Watershed	usa massachusetts harvard forest quabbin watershed	42.424246	6	-72.258285	6	usa massachusetts harvard forest quabbin watershed	324 N Main St, Petersham, MA 01366, USA	42.5315018	-72.1899514						13.177338527154587
3468	nmdc:bsm-11-dpaw0n86	20.5	USA: Florida, Disney Wilderness Preserve	usa florida disney wilderness preserve	28.125082	6	-81.432746	6	usa florida disney wilderness preserve	The Nature Conservancy's Disney Wilderness Preserve, 2700 Scrub Jay Trail, Poinciana, FL 34759, USA	28.1290006	-81.43004549999999						0.5098910456300112
3469	nmdc:bsm-11-dpbngs17	31.0	USA: Florida, Ordway-Swisher Biological Station	usa florida ordway swisher biological station	29.702914	6	-82.008881	6	usa florida ordway swisher biological station	693 FL-26, Melrose, FL 32666, USA	29.7196578	-82.00013200000001						2.0445861015494495
3470	nmdc:bsm-11-dpcvcd04	193.6	USA: Massachusetts, Harvard Forest & Quabbin Watershed	usa massachusetts harvard forest quabbin watershed	42.478565	6	-72.259572	6	usa massachusetts harvard forest quabbin watershed	324 N Main St, Petersham, MA 01366, USA	42.5315018	-72.1899514						8.19878200406815
3471	nmdc:bsm-11-dpdb5k06	521.6	USA: Oklahoma, Marvin Klemme Range Research Station	usa oklahoma marvin klemme range research station	35.419716	6	-99.052304	6	usa oklahoma marvin klemme range research station	Oklahoma, USA	35.0077519	-97.092877	863.6602783642855	37.0023121	-94.4310139	33.615787	-103.0024129	183.80398770253169
3472	nmdc:bsm-11-dpmmvz76	17.6	USA: Puerto Rico, Lajas Experimental Station	usa puerto rico lajas experimental station	18.022074	6	-67.075175	6	usa puerto rico lajas experimental station	Lajas, 00667, Puerto Rico	18.049962	-67.0593449	3.819720494884953	18.0579528	-67.0445689	18.0352469	-67.07168	3.5238626939588142
3473	nmdc:bsm-11-dpmmvz76	17.6	USA: Puerto Rico, Lajas Experimental Station	usa puerto rico lajas experimental station	18.022074	6	-67.075175	6	usa puerto rico lajas experimental station	United States	37.09024	-95.712891	9007.238625192922	74.071038	-66.885417	18.7763	166.9999999	3506.354785354422
3474	nmdc:bsm-11-dppkv536	1.0	USA: Oregon	usa oregon	46.1216	4	-123.2716	4	usa oregon	Oregon, USA	43.8041334	-120.5542012	812.7250288646959	46.299099	-116.463262	41.9920819	-124.703541	334.7910451902234
3475	nmdc:bsm-11-dq20qq18	1261.1	USA: Arizona, Santa Rita Experimental Range	usa arizona santa rita experimental range	31.828844	6	-110.823985	6	usa arizona santa rita experimental range	Arizona, USA	34.0489281	-111.0937311	824.0051895238184	37.0037251	-109.0451719	31.3323448	-114.8163229	248.14185993320902
3476	nmdc:bsm-11-dq2qgd98	1328.2	USA: New Mexico, Jornada Experimental Range	usa new mexico jornada experimental range	32.611356	6	-106.826155	6	usa new mexico jornada experimental range	Jornada, NM 87901, USA	33.1231292	-107.0339121						60.123674520917426
3477	nmdc:bsm-11-dq6twh22	437.8	USA: Kansas, Konza Prairie Biological Station	usa kansas konza prairie biological station	39.075067	6	-96.555874	6	usa kansas konza prairie biological station	Konza Prairie Biological Station, 100 Konza Prairie Ln, Manhattan, KS 66502, USA	39.1068765	-96.6091402						5.800318825756654
3478	nmdc:bsm-11-dqnfvd06	1.0	USA: Oregon	usa oregon	46.121497	6	-123.269638	6	usa oregon	Oregon, USA	43.8041334	-120.5542012	812.7250288646959	46.299099	-116.463262	41.9920819	-124.703541	334.6838678712901
3479	nmdc:bsm-11-dqt9fa81		USA: AK, Denali	usa ak denali	68.627175	6	-149.590514	6	usa ak denali	Denali, Alaska, USA	63.06916889999999	-151.0069842						621.3310225695693
3480	nmdc:bsm-11-dr16b389		USA: Tennessee	usa tennessee	35.6922935	7	-83.504941	6	usa tennessee	Tennessee, USA	35.5174913	-86.5804473	803.1438011086385	36.678255	-81.6469	34.9829239	-90.3104911	278.7147582382533
3481	nmdc:bsm-11-dr7twb76	401.2	USA: Kansas, Konza Prairie Biological Station	usa kansas konza prairie biological station	39.09957	5	-96.564404	6	usa kansas konza prairie biological station	Konza Prairie Biological Station, 100 Konza Prairie Ln, Manhattan, KS 66502, USA	39.1068765	-96.6091402						3.944788388312854
3482	nmdc:bsm-11-drayyr38	585.7	USA: North Dakota, Chase Lake National Wildlife Refuge	usa north dakota chase lake national wildlife refuge	47.118581	6	-99.239944	6	usa north dakota chase lake national wildlife refuge	Chase Lake National Wildlife Refuge, Tappen, ND 58487, USA	47.0105508	-99.4404978	7.087907093162751	47.03069259999999	-99.4177671	46.98379389999999	-99.4810757	19.366225284145468
