id	elev	geo_loc_name	geo_loc_name_normalized	latitude	latitude_decimal_len	longitude	longitude_decimal_len
gold:Gb0195849		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195850		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195851		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195852		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195853		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195854		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195855		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195856		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195857		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195858		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195859		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195860		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195861		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195862		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195863		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195864		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195865		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195866		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195867		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195868		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195869		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195870		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195871		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195872		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195873		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195874		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195875		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195876		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195877		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195878		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195879		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195880		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195881		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195882		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195883		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195884		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195885		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195886		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195887		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195888		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195889		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195890		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195891		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195892		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195893		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195894		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195895		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195896		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195897		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195898		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195899		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195900		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195901		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195902		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195903		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195904		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195905		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195906		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195907		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195908		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195909		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195910		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195911		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195912		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195913		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195914		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195915		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195916		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195917		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195918		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195919		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195920		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0195921		Puerto Rico: Rio Grande	puerto rico rio grande	18.321	3	-65.8172	4
gold:Gb0239918		USA: Pennsylvania,Borough of Centralia	usa pennsylvania borough of centralia	40.7988	4	-76.33928	5
gold:Gb0239919		USA: Pennsylvania,Borough of Centralia	usa pennsylvania borough of centralia	40.798	3	-76.341133	6
gold:Gb0239920		USA: Pennsylvania,Borough of Centralia	usa pennsylvania borough of centralia	40.7974	4	-76.341766	6
gold:Gb0239921		USA: Pennsylvania,Borough of Centralia	usa pennsylvania borough of centralia	40.8013	4	-76.34315	5
gold:Gb0239922		USA: Pennsylvania,Borough of Centralia	usa pennsylvania borough of centralia	40.8007	4	-76.34115	5
gold:Gb0239923		USA: Pennsylvania,Borough of Centralia	usa pennsylvania borough of centralia	40.8008	4	-76.3414833	7
gold:Gb0239924		USA: Pennsylvania,Borough of Centralia	usa pennsylvania borough of centralia	40.8008	4	-76.34145	5
gold:Gb0239925		USA: Pennsylvania,Borough of Centralia	usa pennsylvania borough of centralia	40.79996	5	-76.3402666	7
gold:Gb0239926		USA: Pennsylvania,Borough of Centralia	usa pennsylvania borough of centralia	40.80078	5	-76.3415166	7
gold:Gb0239927		USA: Pennsylvania,Borough of Centralia	usa pennsylvania borough of centralia	40.8012	4	-76.34256666	8
gold:Gb0239935		Singapore	singapore	1.435380168	9	103.7113817	7
gold:Gb0239936		Singapore	singapore	1.435343635	9	103.7115584	7
gold:Gb0239937		Singapore	singapore	1.435314	6	103.711674	6
gold:Gb0239938		Singapore	singapore	1.434767476	9	103.7112433	7
gold:Gb0239939		Singapore	singapore	1.43492266	8	103.7112946	7
gold:Gb0239940		Singapore	singapore	1.435145214	9	103.7113599	7
gold:Gb0239950		Namibia	namibia	-23.2453	4	16.1433166667	10
gold:Gb0239951		Singapore	singapore	1.294588	6	103.776828	6
gold:Gb0239991		Nepal: Mustang Region	nepal mustang region	28.72122816	8	83.91438789	8
gold:Gb0240002		Nepal: Mustang Region	nepal mustang region	28.72122816	8	83.91438789	8
gold:Gb0240010		Peru: Puca Glacier	peru puca glacier	-13.773333	6	-71.071389	6
gold:Gb0240012		Peru: Puca Glacier	peru puca glacier	-13.773333	6	-71.071389	6
gold:Gb0240013		Peru: Puca Glacier	peru puca glacier	-13.773333	6	-71.071389	6
gold:Gb0240014		Peru: Puca Glacier	peru puca glacier	-13.773333	6	-71.071389	6
gold:Gb0240015		Singapore	singapore	1.294588	6	103.776828	6
gold:Gb0240016		Singapore	singapore	1.294588	6	103.776828	6
gold:Gb0240017		Singapore	singapore	1.294588	6	103.776828	6
gold:Gb0240018		Singapore: West Coast Park	singapore west coast park	1.29545	5	103.763964	6
gold:Gb0240019		Singapore: West Coast Park	singapore west coast park	1.29545	5	103.763964	6
gold:Gb0240020		Singapore: West Coast Park	singapore west coast park	1.29545	5	103.763964	6
gold:Gb0240021		USA: Alaska, Fairbanks	usa alaska fairbanks	65.16098469	8	-147.4826055	7
gold:Gb0240022		USA: Alaska, Fairbanks	usa alaska fairbanks	65.16098807	8	-147.4826736	7
gold:Gb0240024		USA: Alaska, Fairbanks	usa alaska fairbanks	65.16104591	8	-147.4832654	7
gold:Gb0240025		USA: Alaska, Fairbanks	usa alaska fairbanks	65.161071	6	-147.4834186	7
gold:Gb0240026		USA: Alaska, Fairbanks	usa alaska fairbanks	65.16108566	8	-147.4834878	7
gold:Gb0240028		USA: Alaska, Fairbanks	usa alaska fairbanks	65.16112503	8	-147.4838222	7
gold:Gb0240029		USA: Alaska, Fairbanks	usa alaska fairbanks	65.16113288	8	-147.4838976	7
gold:Gb0240030		USA: Alaska, Fairbanks	usa alaska fairbanks	65.16115158	8	-147.4840682	7
gold:Gb0240031		USA: Alaska, Fairbanks	usa alaska fairbanks	65.16117961	8	-147.4842161	7
gold:Gb0240032		USA: Alaska, Fairbanks	usa alaska fairbanks	65.16118836	8	-147.4842821	7
gold:Gb0240033		USA: Alaska, Fairbanks	usa alaska fairbanks	65.16121249	8	-147.4844485	7
gold:Gb0240034		USA: Alaska, Fairbanks	usa alaska fairbanks	65.16124063	8	-147.4846048	7
gold:Gb0240035		USA: Alaska, Fairbanks	usa alaska fairbanks	65.1612536	7	-147.4846824	7
gold:Gb0240036		USA: Alaska, Fairbanks	usa alaska fairbanks	65.16124729	8	-147.4854086	7
gold:Gb0240037		USA: Alaska, Fairbanks	usa alaska fairbanks	65.16128615	8	-147.4856357	7
gold:Gb0240038		USA: Alaska, Fairbanks	usa alaska fairbanks	65.16131206	8	-147.4857871	7
gold:Gb0240039		USA: Alaska, Fairbanks	usa alaska fairbanks	65.16135092	8	-147.4860143	7
gold:Gb0240040		USA: Alaska, Fairbanks	usa alaska fairbanks	65.16138785	8	-147.4862457	7
gold:Gb0240041		USA: Alaska, Fairbanks	usa alaska fairbanks	65.16140989	8	-147.4864056	7
gold:Gb0240042		USA: Alaska, Fairbanks	usa alaska fairbanks	65.16143193	8	-147.4865656	7
gold:Gb0240043		USA: Alaska, Fairbanks	usa alaska fairbanks	65.16130539	8	-147.4853712	7
gold:Gb0240044		USA: Alaska, Fairbanks	usa alaska fairbanks	65.16131739	8	-147.4854417	7
gold:Gb0240045		USA: Alaska, Fairbanks	usa alaska fairbanks	65.16137743	8	-147.4857944	7
gold:Gb0240046		USA: Alaska, Fairbanks	usa alaska fairbanks	65.16140744	8	-147.4859707	7
gold:Gb0240047		USA: Alaska, Fairbanks	usa alaska fairbanks	65.16142545	8	-147.4860765	7
gold:Gb0240048		USA: Alaska, Fairbanks	usa alaska fairbanks	65.16146914	8	-147.4852154	7
gold:Gb0240049		USA: Alaska, Fairbanks	usa alaska fairbanks	65.16148295	8	-147.4852923	7
gold:Gb0240050		USA: Alaska, Fairbanks	usa alaska fairbanks	65.16151055	8	-147.4854459	7
gold:Gb0240051		USA: Alaska, Fairbanks	usa alaska fairbanks	65.16153816	8	-147.4855996	7
gold:Gb0240052		USA: Alaska, Fairbanks	usa alaska fairbanks	65.16165668	8	-147.4863661	7
gold:Gb0240053		USA: Alaska, Fairbanks	usa alaska fairbanks	65.16166658	8	-147.4864426	7
gold:Gb0240054		USA: Oregon, Coos County	usa oregon coos county	43.2122	4	-124.35476	5
gold:Gb0240065		USA: Oregon, Lane County	usa oregon lane county	44.230556	6	-122.191464	6
gold:Gb0240067		USA: Oregon, Lane County	usa oregon lane county	44.226456	6	-122.163825	6
gold:Gb0240084		USA: Oregon, Josephine County	usa oregon josephine county	42.237306	6	-123.654694	6
gold:Gb0240085		USA: Oregon, Benton County	usa oregon benton county	44.60695	5	-123.238343	6
gold:Gb0240086		USA: Oregon, Jackson County	usa oregon jackson county	42.311278	6	-122.983444	6
gold:Gb0240087		USA: Oregon, Benton County	usa oregon benton county	44.62691	5	-123.21072	5
gold:Gb0240094		USA: Oregon, Tillamook County	usa oregon tillamook county	45.47756	5	-123.84166	5
gold:Gb0240095		USA: Oregon, Umatilla County	usa oregon umatilla county	45.71948	5	-118.62585	5
gold:Gb0240098		USA: Oregon, Deschutes County	usa oregon deschutes county	43.410408	6	-119.630923	6
gold:Gb0240100		USA: Oregon, Sherman County	usa oregon sherman county	45.24199	5	-120.5791	4
gold:Gb0240101		USA: Oregon, Union County	usa oregon union county	45.093472	6	-117.784667	6
gold:Gb0240108		Namibia	namibia	-23.7834	4	15.0804	4
gold:Gb0240115		USA: Hawaii, Kilauea Volcano	usa hawaii kilauea volcano	19.388694	6	-155.249333	6
gold:Gb0240119		USA: Hawaii, Kilauea Volcano	usa hawaii kilauea volcano	19.390167	6	-155.247417	6
gold:Gb0240121		USA: Hawaii, Kilauea Volcano	usa hawaii kilauea volcano	19.389305	6	-155.2485	4
gold:Gb0240122		USA: Hawaii, Kilauea Volcano	usa hawaii kilauea volcano	19.389305	6	-155.2485	4
gold:Gb0315661		USA: Washington, Richland, Columbia River	usa washington richland columbia river	46.3800964	7	-119.2735649	7
gold:Gb0315665		USA: Washington, Richland, Columbia River	usa washington richland columbia river	46.37176746	8	-119.2715916	7
igsn:IEWFS0001		USA: Colorado	usa colorado	38.917216053	9	-106.9559947	7
igsn:IEWFS0002		USA: Colorado	usa colorado	38.917216053	9	-106.955994698	9
igsn:IEWFS0003		USA: Colorado	usa colorado	38.917216053	9	-106.955994698	9
igsn:IEWFS0004		USA: Colorado	usa colorado	38.920399525	9	-106.948286972	9
igsn:IEWFS0005		USA: Colorado	usa colorado	38.920399525	9	-106.948286972	9
igsn:IEWFS0006		USA: Colorado	usa colorado	38.920399525	9	-106.948286972	9
igsn:IEWFS0007		USA: Colorado	usa colorado	38.920405996	9	-106.948286622	9
igsn:IEWFS0008		USA: Colorado	usa colorado	38.920405996	9	-106.948286622	9
igsn:IEWFS0009		USA: Colorado	usa colorado	38.920405996	9	-106.948286622	9
igsn:IEWFS000A		USA: Colorado	usa colorado	38.92028116	8	-106.9489189	7
igsn:IEWFS000B		USA: Colorado	usa colorado	38.92028116	8	-106.94891899	8
igsn:IEWFS000C		USA: Colorado	usa colorado	38.920281155	9	-106.948918934	9
igsn:IEWFS000D		USA: Colorado	usa colorado	38.920281155	9	-106.948918934	9
igsn:IEWFS000E		USA: Colorado	usa colorado	38.920281155	9	-106.948918934	9
igsn:IEWFS000F		USA: Colorado	usa colorado	38.92045766	8	-106.948452785	9
igsn:IEWFS000G		USA: Colorado	usa colorado	38.92045766	8	-106.948452785	9
igsn:IEWFS000H		USA: Colorado	usa colorado	38.92045766	8	-106.948452785	9
igsn:IEWFS000I		USA: Colorado	usa colorado	38.92045766	8	-106.9484528	7
igsn:IEWFS000J		USA: Colorado	usa colorado	38.92045766	8	-106.9484528	7
igsn:IEWFS000K		USA: Colorado	usa colorado	38.92045766	8	-106.9484528	7
igsn:IEWFS000L		USA: Colorado	usa colorado	38.92045766	8	-106.948452785	9
igsn:IEWFS000M		USA: Colorado	usa colorado	38.92045766	8	-106.948452785	9
igsn:IEWFS000N		USA: Colorado	usa colorado	38.92045766	8	-106.948452785	9
igsn:IEWFS000O		USA: Colorado	usa colorado	38.920576363	9	-106.948748019	9
igsn:IEWFS000P		USA: Colorado	usa colorado	38.920576363	9	-106.948748019	9
igsn:IEWFS000Q		USA: Colorado	usa colorado	38.920576363	9	-106.948748019	9
igsn:IEWFS000R		USA: Colorado	usa colorado	38.920576363	9	-106.948748019	9
igsn:IEWFS000S		USA: Colorado	usa colorado	38.920576363	9	-106.948748019	9
igsn:IEWFS000T		USA: Colorado	usa colorado	38.920576363	9	-106.948748019	9
igsn:IEWFS000U		USA: Colorado	usa colorado	38.920297724	9	-106.948759261	9
igsn:IEWFS000V		USA: Colorado	usa colorado	38.920297724	9	-106.948759261	9
igsn:IEWFS000W		USA: Colorado	usa colorado	38.920297724	9	-106.948759261	9
igsn:IEWFS000X		USA: Colorado	usa colorado	38.920307005	9	-106.948394713	9
igsn:IEWFS000Y		USA: Colorado	usa colorado	38.920307005	9	-106.948394713	9
igsn:IEWFS000Z		USA: Colorado	usa colorado	38.920307005	9	-106.948394713	9
igsn:IEWFS0010		USA: Colorado	usa colorado	38.920405922	9	-106.9484972	7
igsn:IEWFS0011		USA: Colorado	usa colorado	38.920405922	9	-106.9484972	7
igsn:IEWFS0012		USA: Colorado	usa colorado	38.920405922	9	-106.9484972	7
igsn:IEWFS0013		USA: Colorado	usa colorado	38.920405856	9	-106.948682649	9
igsn:IEWFS0014		USA: Colorado	usa colorado	38.920405856	9	-106.948682649	9
igsn:IEWFS0015		USA: Colorado	usa colorado	38.920405856	9	-106.948682649	9
igsn:IEWFS0016		USA: Colorado	usa colorado	38.920442553	9	-106.948817965	9
igsn:IEWFS0017		USA: Colorado	usa colorado	38.920442553	9	-106.948817965	9
igsn:IEWFS0018		USA: Colorado	usa colorado	38.920442553	9	-106.948817965	9
igsn:IEWFS0019		USA: Colorado	usa colorado	38.920294564	9	-106.94875775	8
igsn:IEWFS001A		USA: Colorado	usa colorado	38.920294564	9	-106.94875775	8
igsn:IEWFS001B		USA: Colorado	usa colorado	38.920294564	9	-106.94875775	8
igsn:IEWFS001C		USA: Colorado	usa colorado	38.920406451	9	-106.948476151	9
igsn:IEWFS001D		USA: Colorado	usa colorado	38.920406451	9	-106.948476151	9
igsn:IEWFS001E		USA: Colorado	usa colorado	38.920406451	9	-106.948476151	9
igsn:IEWFS001F		USA: Colorado	usa colorado	38.920487572	9	-106.948785516	9
igsn:IEWFS001G		USA: Colorado	usa colorado	38.920487572	9	-106.948785516	9
igsn:IEWFS001H		USA: Colorado	usa colorado	38.920487572	9	-106.948785516	9
nmdc:bsm-11-002vgm56	677.6	USA: Alaska, Healy	usa alaska healy	63.875088	6	-149.210438	6
nmdc:bsm-11-00dkyf35	381.8	USA: California, San Joaquin Experimental Range	usa california san joaquin experimental range	37.110011	6	-119.735218	6
nmdc:bsm-11-00hrxp98	199.7	USA: Massachusetts, Harvard Forest & Quabbin Watershed	usa massachusetts harvard forest quabbin watershed	42.427091	6	-72.229737	6
nmdc:bsm-11-00m15h97	1649.3	USA: Colorado, Central Plains Experimental Range	usa colorado central plains experimental range	40.818371	6	-104.746715	6
nmdc:bsm-11-00yhef97	44.8	USA: Georgia, The Jones Center At Ichauway	usa georgia the jones center at ichauway	31.189774	6	-84.465861	6
nmdc:bsm-11-011z7z70	62.0	USA: Oregon	usa oregon	44.5881	4	-123.1926	4
nmdc:bsm-11-0169zs66		USA: California	usa california	34.4149	4	-119.841	3
nmdc:bsm-11-01bbrr08		USA: AK, Fairbanks North Star	usa ak fairbanks north star	64.8558	4	-147.8335	4
nmdc:bsm-11-01f6m423	281	USA: Texas, Lyndon B. Johnson National Grassland	usa texas lyndon b johnson national grassland	33.414259	6	-97.597098	6
nmdc:bsm-11-01g9wf51	291	USA: New Hampshire, Bartlett Experimental Forest	usa new hampshire bartlett experimental forest	44.062082	6	-71.285878	6
nmdc:bsm-11-01jah904		USA: AK, North Slope	usa ak north slope	68.627175	6	-149.590514	6
nmdc:bsm-11-01teww33	62.0	USA: Oregon	usa oregon	44.5878	4	-123.1936	4
nmdc:bsm-11-01vt2q72		USA: MD, Anne Arundel	usa md anne arundel	38.890131	6	-76.560014	6
nmdc:bsm-11-02kcw433	1713.7	USA: Utah, Onaqui	usa utah onaqui	40.185938	6	-112.47248	5
nmdc:bsm-11-02n85875	586.4	USA: North Dakota, Chase Lake National Wildlife Refuge	usa north dakota chase lake national wildlife refuge	47.12829	5	-99.243528	6
nmdc:bsm-11-02v78297	47.6	USA: Georgia, The Jones Center At Ichauway	usa georgia the jones center at ichauway	31.196458	6	-84.461913	6
nmdc:bsm-11-034x5t48	278.1	USA: Texas, Lyndon B. Johnson National Grassland	usa texas lyndon b johnson national grassland	33.397987	6	-97.568339	6
nmdc:bsm-11-03c88471	258.0	USA: Wisconsin	usa wisconsin	43.0995	4	-89.4045	4
nmdc:bsm-11-03dy0348	2865.0	USA: Wyoming, 22WY010	usa wyoming 22wy010	43.582587	6	-109.97175	5
nmdc:bsm-11-03tatq76	263.5	USA: Alaska, Caribou-Poker Creeks Research Watershed	usa alaska caribou poker creeks research watershed	65.155247	6	-147.512957	6
nmdc:bsm-11-03wdqa25	1223.1	USA: Virginia, Mountain Lake Biological Station	usa virginia mountain lake biological station	37.368528	6	-80.526975	6
nmdc:bsm-11-040a1y63	1099.5	USA: Hawaii, Puu Makaala Natural Area Reserve	usa hawaii puu makaala natural area reserve	19.554243	6	-155.228851	6
nmdc:bsm-11-043hgn06	519.4	USA: Oklahoma, Marvin Klemme Range Research Station	usa oklahoma marvin klemme range research station	35.419991	6	-99.057264	6
nmdc:bsm-11-044gzn43		USA: Washington	usa washington	46.2530248	7	-119.47723	5
nmdc:bsm-11-04bta395	530	USA: Michigan, University of Notre Dame Environmental Research Center	usa michigan university of notre dame environmental research center	46.254613	6	-89.512657	6
nmdc:bsm-11-04kd7a87	691	USA: Alaska, Healy	usa alaska healy	63.873367	6	-149.216447	6
nmdc:bsm-11-04t36j23	258.0	USA: Wisconsin	usa wisconsin	43.0995	4	-89.4045	4
nmdc:bsm-11-04tyx479		USA: California	usa california	34.4148	4	-119.8405	4
nmdc:bsm-11-04wp3b78		USA: TN, Sevier	usa tn sevier	35.68896	5	-83.50195	5
nmdc:bsm-11-05d5a977	258.0	USA: Wisconsin	usa wisconsin	43.0995	4	-89.4045	4
nmdc:bsm-11-05dve909	62.0	USA: Oregon	usa oregon	44.5876	4	-123.1939	4
nmdc:bsm-11-05t3df21	289.9	USA: Texas, Lyndon B. Johnson National Grassland	usa texas lyndon b johnson national grassland	33.406134	6	-97.593996	6
nmdc:bsm-11-05yzsw39		USA: AK, Fairbanks North Star	usa ak fairbanks north star	64.8558	4	-147.8335	4
nmdc:bsm-11-063svk49	308.2	USA: Tennessee, Oak Ridge	usa tennessee oak ridge	35.982199	6	-84.212753	6
nmdc:bsm-11-06bhy091	280.7	USA: Tennessee, Oak Ridge	usa tennessee oak ridge	35.938227	6	-84.32368	5
nmdc:bsm-11-06dh4270	123.3	USA: Alabama, Talladega National Forest	usa alabama talladega national forest	32.948795	6	-87.397268	6
nmdc:bsm-11-06dzrg11	996.7	USA: Arizona, Santa Rita Experimental Range	usa arizona santa rita experimental range	31.909824	6	-110.835912	6
nmdc:bsm-11-06hvfb08	1614.4	USA: Utah, Onaqui	usa utah onaqui	40.180775	6	-112.431854	6
nmdc:bsm-11-06qrej20	586.1	USA: Washington, Abby Road	usa washington abby road	45.76858	5	-122.298736	6
nmdc:bsm-11-06ry4a86	258.0	USA: Wisconsin	usa wisconsin	43.0995	4	-89.4045	4
nmdc:bsm-11-06ta8e31	1664.4	USA: Colorado, Central Plains Experimental Range	usa colorado central plains experimental range	40.853093	6	-104.728006	6
nmdc:bsm-11-06tgpb52	2749.4	USA: Colorado, Rocky Mountains	usa colorado rocky mountains	40.275899	6	-105.546756	6
nmdc:bsm-11-06wdhd53	13.8	USA: Puerto Rico, Lajas Experimental Station	usa puerto rico lajas experimental station	18.020963	6	-67.074891	6
nmdc:bsm-11-06zjzf92	575.6	USA: North Dakota, Northern Great Plains Research Laboratory	usa north dakota northern great plains research laboratory	46.772266	6	-100.919713	6
nmdc:bsm-11-070qpa21	1683.6	USA: Hawaii, Puu Makaala Natural Area Reserve	usa hawaii puu makaala natural area reserve	19.55072	5	-155.315984	6
nmdc:bsm-11-070z3y04	13.8	USA: Puerto Rico, Lajas Experimental Station	usa puerto rico lajas experimental station	18.020963	6	-67.074891	6
nmdc:bsm-11-072a9s43	457.0	USA: Wisconsin, Treehaven	usa wisconsin treehaven	45.493228	6	-89.582708	6
nmdc:bsm-11-074phz40	412.9	USA: California, San Joaquin Experimental Range	usa california san joaquin experimental range	37.112827	6	-119.731615	6
nmdc:bsm-11-07ar1j63	272.5	USA: Tennessee, Oak Ridge	usa tennessee oak ridge	35.957646	6	-84.261838	6
nmdc:bsm-11-07dyqv24	1610.9	USA: Utah, Onaqui	usa utah onaqui	40.205921	6	-112.430276	6
nmdc:bsm-11-07js9c68	258.0	USA: Wisconsin	usa wisconsin	43.0995	4	-89.4045	4
nmdc:bsm-11-07qq9z23	439	USA: New Hampshire, Bartlett Experimental Forest	usa new hampshire bartlett experimental forest	44.055247	6	-71.263146	6
nmdc:bsm-11-0806bb27		USA: AK, North Slope	usa ak north slope	68.627175	6	-149.590514	6
nmdc:bsm-11-083pnf20	1763.9	USA: Hawaii, Puu Makaala Natural Area Reserve	usa hawaii puu makaala natural area reserve	19.587494	6	-155.339669	6
nmdc:bsm-11-083vtj79	594.1	USA: North Dakota, Chase Lake National Wildlife Refuge	usa north dakota chase lake national wildlife refuge	47.12584	5	-99.253801	6
nmdc:bsm-11-08bzjv22	418.1	USA: Washington, Wind River Experimental Forest	usa washington wind river experimental forest	45.824274	6	-121.966341	6
nmdc:bsm-11-08e9gn78	258.0	USA: Wisconsin	usa wisconsin	43.0995	4	-89.4045	4
nmdc:bsm-11-08mamh62	62.0	USA: Oregon	usa oregon	44.5881	4	-123.1939	4
nmdc:bsm-11-08mmms67	83.9	USA: Alabama, Talladega National Forest	usa alabama talladega national forest	32.974426	6	-87.42694	5
nmdc:bsm-11-08nch810	585.7	USA: North Dakota, Chase Lake National Wildlife Refuge	usa north dakota chase lake national wildlife refuge	47.118581	6	-99.239944	6
nmdc:bsm-11-08nps265	258.0	USA: Wisconsin	usa wisconsin	43.0995	4	-89.4045	4
nmdc:bsm-11-08vsp197	324	USA: Kansas, KU Field Station	usa kansas ku field station	39.045354	6	-95.201392	6
nmdc:bsm-11-08xb2k71	181.0	USA: Puerto Rico, Guanica Forest	usa puerto rico guanica forest	17.973138	6	-66.861701	6
